gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT3G53630	AT3G53630	60.613327	73.047112	52.161247	72.439957	64.864098	75.501526
AT3G53670	AT3G53670	57.464676	9.776966	53.613594	38.475693	38.978962	35.963158
AT3G53668	CPuORF51	0.0	36.754765	0.0	0.0	0.0	0.0
AT3G53680	AT3G53680	1.194568	0.394099	0.315529	0.754327	1.011395	0.888367
AT3G53690	AT3G53690	0.953161	1.054618	2.539204	2.113794	1.150136	2.074936
AT3G53700	MEE40	2.718592	2.132316	0.655225	2.817027	2.771368	3.221617
AT3G53710	AGD6	22.473902	17.076427	16.884291	18.023813	15.090254	17.252726
AT3G53730	AT3G53730	47.884575	45.028038	46.632542	67.049629	48.335033	59.263702
AT3G53740	RPL36B	734.686462	535.930725	662.157288	834.53833	617.015198	613.154297
AT3G53750	ACT3	20.821293	20.890335	21.481226	43.438934	30.084404	31.874464
AT3G53760	GCP4	7.506908	9.789176	6.186731	10.915552	7.866472	8.180943
AT3G53770	AT3G53770	0.0	0.0	0.0	0.041922	0.0	0.0
AT3G53775	AT3G53775	0.0	0.0	0.0	0.0	0.0	0.0
AT3G53780	ATRBL4	29.144028	33.596027	29.972523	26.720888	27.212551	32.294594
AT3G53790	TRFL4	0.0	0.0	0.0	0.0	0.0	0.0
AT3G53800	Fes1B	1.733021	0.0	0.675916	0.448943	0.580666	0.0
AT3G53810	LECRK42	8.84055	9.858356	7.965067	6.646094	7.452025	5.125139
AT3G53820	AT3G53820	0.785879	0.977523	3.237981	0.571804	1.879042	0.754273
AT3G53830	AT3G53830	2.931504	3.710055	2.099191	3.658333	1.911625	4.72499
AT3G53840	WAKL15	0.0	0.0	2.296372	0.0	1.161558	0.837724
AT3G53850	AT3G53850	7.360261	7.882658	9.681801	8.2289	11.674885	8.018382
AT3G53860	AT3G53860	5.244071	3.694115	0.936432	2.619028	1.915718	3.31292
AT3G53870	RPS3B	324.273346	309.52359	362.773529	562.628723	366.198395	437.975494
AT3G53880	AKR4C11	18.471409	19.644855	21.230869	24.096756	20.727633	21.22476
AT3G53890	RPS21B	284.11142	239.946762	292.234528	614.993469	443.072418	506.876129
AT3G53900	UPP	13.108174	8.796191	9.755187	21.34651	17.599009	15.906279
AT3G53910	AT3G53910	0.0	0.0	0.0	0.0	0.0	0.0
AT3G53920	SIGC	7.975132	7.649737	4.937414	7.378023	9.850694	7.894835
AT3G53930	AT3G53930	14.987186	14.173293	13.623949	12.182818	12.311543	9.968944
AT3G53940	AT3G53940	6.171939	4.524099	3.191702	9.881304	5.431756	3.988836
AT3G53950	AT3G53950	11.722777	15.922246	13.613567	12.372699	13.6627	15.053278
AT3G53960	NPF5.7	3.480084	8.251734	2.9535	2.38573	2.443397	2.095512
AT3G53965	AT3G53965	0.0	0.0	0.0	0.0	0.0	0.0
AT3G53970	AT3G53970	60.584015	61.802322	67.296219	57.111252	62.261097	60.703415
AT3G53980	AT3G53980	845.197754	744.275574	557.643677	404.938751	409.519318	420.231506
AT3G53990	AT3G53990	537.888672	375.406219	540.091797	260.935608	354.725403	251.148453
AT3G54000	AT3G54000	12.899557	17.086445	14.428938	9.206076	10.387705	7.037626
AT3G54010	PAS1	42.44146	38.921753	38.352852	53.012959	54.253738	56.19215
AT3G54020	IPCS1	13.498303	15.577739	14.174296	12.601582	17.271402	12.94171
AT3G54030	AT3G54030	34.831867	38.892342	31.933935	36.118206	38.202576	39.330524
AT3G54040	AT3G54040	77.24501	85.231613	116.058273	118.306839	173.057526	136.551865
AT3G54050	FBP	2.743316	5.14194	3.953667	1.89705	1.29528	4.169859
AT3G54060	AT3G54060	0.453957	0.388716	0.0	0.538041	0.0	0.519406
AT3G54080	AT3G54080	20.346107	21.752668	19.461105	22.998037	23.371534	20.855503
AT3G54085	AT3G54085	49.191265	52.887508	58.239765	50.917976	34.728798	52.633606
AT3G54090	FLN1	4.09304	2.727642	2.913211	7.874972	6.515484	7.849151
AT3G54100	AT3G54100	28.734219	29.541058	25.780502	21.686583	23.533001	21.501154
AT3G54110	PUMP1	118.864655	115.521347	115.959381	116.096512	101.490349	103.646538
AT3G54120	RTNLB12	13.927231	10.762152	6.936043	15.046982	9.978724	11.507034
AT3G54130	AT3G54130	26.778198	23.452784	26.50374	25.323299	25.892418	28.098082
AT3G54140	NPF8.1	35.99538	35.435513	33.803967	20.623068	13.874255	17.530499
AT3G54150	AT3G54150	0.687962	0.680885	0.0	0.595375	0.311088	0.0
AT3G54160	AT3G54160	1.696988	0.92245	0.876225	1.298153	1.641214	0.640089
AT3G54170	FIP37	20.851736	20.589483	20.411144	27.793108	32.115303	27.822624
AT3G54180	CDKB1-1	15.408963	13.696815	12.293102	39.551418	26.131756	25.902538
AT3G54190	AT3G54190	35.093853	33.198185	31.262781	27.863615	27.494698	28.517904
AT3G54200	AT3G54200	19.262373	26.907337	14.140788	28.169863	30.627026	29.377043
AT3G54210	RPL17	65.804214	77.04586	69.956375	51.901913	67.111237	66.147171
AT3G54220	SCR	15.414556	11.527114	11.884139	12.242025	11.135748	13.909738
AT3G54230	SUA	25.618837	21.27128	22.797585	16.169516	19.211113	15.676833
AT3G54240	AT3G54240	0.0	0.0	0.0	0.0	0.0	0.0
AT3G54250	AT3G54250	22.451899	21.824593	19.130001	31.486168	22.334335	22.308846
AT3G54260	TBL36	75.692307	116.098801	85.74157	181.776855	177.976883	146.256821
AT3G54270	SPP3A	4.240874	3.274729	5.800208	3.092674	5.372082	5.449317
AT3G54280	BTAF1	12.011014	10.909968	9.269897	11.737622	12.37242	11.821032
AT3G54290	AT3G54290	21.868111	27.74543	20.562069	29.440641	23.679234	25.775698
AT3G54300	VAMP727	76.31881	74.748009	75.891418	68.724899	79.622337	79.843712
AT3G54310	AT3G54310	1.45773	0.961098	1.144335	3.922605	2.627417	2.324533
AT3G54320	WRI1	8.880701	11.712783	8.601931	11.637301	10.102306	11.868209
AT3G54340	AP3	0.0	0.0	0.840303	0.306916	0.0	1.568909
AT3G54350	emb1967	18.52458	15.401041	16.902929	13.004238	13.648139	14.17052
AT3G54360	AT3G54360	51.165768	63.221947	53.176216	49.127613	46.866505	49.675514
AT3G54363	AT3G54363	12.297325	9.976652	10.561643	11.336772	11.605491	7.96408
AT3G54366	AT3G54366	52.697689	62.477459	47.848701	25.891466	43.665207	32.25502
AT3G54380	AT3G54380	26.176889	25.872652	25.451498	19.339756	19.709784	18.974932
AT3G54390	AT3G54390	17.163521	19.86433	10.622324	21.706123	24.916712	22.334454
AT3G54400	AT3G54400	56.632515	31.984301	29.032185	48.071999	33.275703	32.584648
AT3G54410	AT3G54410	0.356443	0.330435	0.58326	0.565966	0.949224	0.37843
AT3G54420	ATEP3	23.341093	38.64817	26.022812	63.94352	46.375191	70.544716
AT3G54430	SRS6	17.128258	22.47366	17.865955	19.932734	17.469118	19.106377
AT3G54440	AT3G54440	32.379967	31.00309	33.990593	33.004646	34.290993	31.652905
AT3G54450	NPF5.4	0.692836	1.074146	1.377961	1.012687	1.582422	0.826322
AT3G54460	AT3G54460	8.647853	6.537477	7.417328	9.510503	9.846341	8.351073
AT3G54470	PYRE-F	80.450653	80.456451	70.128197	111.673576	78.750465	90.742378
AT3G54480	SKIP5	37.534397	44.672379	41.879566	38.106972	42.829433	46.45887
AT3G54490	NRPE5C	0.0	0.0	0.0	0.204573	0.389788	0.0
AT3G54500	AT3G54500	91.131363	111.113487	93.16452	27.68292	21.507292	44.305492
AT3G54510	AT3G54510	0.803951	0.684354	2.810074	0.531535	0.578338	1.377903
AT3G54520	AT3G54520	1.289134	0.679241	1.514324	0.38652	1.259022	0.770426
AT3G54530	AT3G54530	0.0	0.0	0.0	0.0	0.0	0.0
AT3G54540	ABCF4	53.481823	51.666157	48.552013	48.81443	40.663139	41.49445
AT3G54550	AT3G54550	0.0	0.0	0.0	0.0	0.0	0.0
AT3G54560	H2AV	82.996971	82.10881	105.871361	109.053581	102.800446	113.127884
AT3G54570	AT3G54570	0.0	0.0	0.0	0.0	0.0	0.0
AT3G54580	AT3G54580	130.046875	78.389488	113.853699	82.942589	101.276466	97.470184
AT3G54590	ATHRGP1	79.192268	60.48584	78.594612	69.433617	76.219627	72.180641
AT3G54600	DJ1F	43.445652	33.78426	53.655945	75.124863	60.738968	61.922626
AT3G54610	HAG1	8.680998	8.127064	8.274369	11.63393	10.267068	9.017325
AT3G54620	BZIP25	104.125305	103.395782	116.632858	76.93	92.832939	95.532013
AT3G54625	AT3G54625	0.0	0.0	0.0	0.0	6.239765	0.0
AT3G54630	AT3G54630	5.561888	8.504848	8.586277	8.662749	3.909282	10.416384
AT3G54640	TSA1	66.699638	65.108292	70.977013	148.634842	111.950661	118.025734
AT3G54650	FBL17	33.593338	27.221733	28.234638	24.86562	22.741812	18.570969
AT3G54660	EMB2360	63.398518	65.613121	61.181625	52.432884	49.249943	49.656681
AT3G54670	TTN8	31.324499	24.393427	25.849524	20.954258	21.893553	18.990343
AT3G54680	AT3G54680	36.840446	53.921333	41.422756	23.428144	25.127026	26.345131
AT3G54690	SETH3	15.414034	14.95037	14.388225	21.807096	19.078112	15.867876
AT3G54700	PHT1-7	0.391612	0.0	0.0	0.0	0.0	0.0
AT3G54710	CDT1B	6.152908	3.617926	4.680531	8.165031	6.24146	6.968702
AT3G54720	AMP1	25.090088	21.930929	18.492928	24.706465	24.654516	20.961172
AT3G54740	AT3G54740	17.32296	18.899601	17.944605	11.702018	12.315723	8.873275
AT3G54750	AT3G54750	17.968746	16.549702	21.838821	27.565681	19.985037	19.071005
AT3G54760	AT3G54760	29.627542	26.671146	22.74457	33.54084	31.161211	34.969612
AT3G54770	ARP1	28.980392	26.796818	29.921869	40.753353	20.950733	25.517229
AT3G54780	AT3G54780	6.062842	7.504373	5.626939	9.8519	5.960499	9.260037
AT3G54790	PUB3	11.78373	11.40583	10.707905	13.363487	12.248684	10.574527
AT3G54810	GATA8	23.15262	22.584946	22.50703	44.875141	41.585724	36.016815
AT3G54820	PIP2-5	8.269794	18.07695	10.907958	19.962288	15.759116	11.905196
AT3G54826	AT3G54826	24.030371	25.41621	24.263826	25.07205	22.253437	21.448847
AT3G54830	AT3G54830	5.76525	3.430106	3.013641	2.159962	1.374613	1.709016
AT3G54840	RABF1	62.574085	67.105812	77.598206	59.539059	64.724289	62.084064
AT3G54850	PUB14	21.011019	25.112717	20.465338	18.292755	17.509718	15.816711
AT3G54860	VPS33	33.005836	37.327366	34.577427	24.568098	26.827612	24.929213
AT3G54870	MRH2	3.748943	2.526445	4.913785	2.267887	2.32918	2.642322
AT3G54880	AT3G54880	223.660309	295.038361	375.025604	132.253922	156.643143	145.796631
AT3G54890	LHCA1	20.735687	17.817471	18.374229	14.482513	13.031828	21.193853
AT3G54900	GRXS14	49.118927	42.107121	49.054226	45.619583	38.673695	51.017048
AT3G54910	AT3G54910	0.699561	0.772901	0.998414	3.537183	3.37269	2.234934
AT3G54920	PMR6	57.28389	43.974144	51.155964	44.132504	40.655819	36.223324
AT3G54925	AT3G54925	0.0	0.0	0.0	0.027344	0.0	0.0
AT3G54930	B'EPSILON	3.732108	3.113539	3.096178	4.46131	3.441515	3.83942
AT3G54940	AT3G54940	0.0	0.406079	0.0	0.0	0.0	0.0
AT3G54950	PLP7	17.874023	25.226276	19.231157	23.770832	22.881767	21.608299
AT3G54960	PDIL1-3	77.89373	75.188118	73.464096	106.748688	74.884949	76.453972
AT3G54970	AT3G54970	5.726753	4.346085	2.716679	6.807852	6.879216	4.681612
AT3G54980	AT3G54980	3.571754	3.005463	4.638749	5.349322	5.276257	5.52751
AT3G54990	SMZ	9.958417	14.534472	11.130959	11.530498	15.027101	18.208323
AT3G55000	TON1A	33.307446	28.544788	33.382908	35.538006	27.603937	31.339106
AT3G55005	TON1B	24.862463	37.358929	33.76527	30.478916	26.964825	28.048687
AT3G55010	PUR5	22.459133	19.776163	18.039526	40.573322	28.981377	25.722883
AT3G55020	AT3G55020	33.880623	32.344517	30.19289	36.033314	32.868042	34.471443
AT3G55030	PGPS2	22.30003	22.482502	20.751627	28.538525	19.771025	18.738543
AT3G55040	GSTL2	6.009187	8.860015	6.916898	4.670661	4.95659	2.475894
AT3G55050	PP2C6	22.155239	22.434011	19.938599	23.137682	20.489243	21.680471
AT3G55060	AT3G55060	15.431048	8.313754	13.199198	8.737047	9.111468	8.773139
AT3G55070	AT3G55070	35.971527	34.150928	36.5709	26.54031	31.326469	26.662218
AT3G55080	AT3G55080	5.198488	3.69122	3.437235	3.66757	2.006765	3.247538
AT3G55090	ABCG16	1.286925	4.405405	0.85704	0.472676	1.379967	1.176298
AT3G55100	ABCG17	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55120	CHI1	5.095102	17.968252	3.706459	123.306007	98.144501	111.274673
AT3G55140	AT3G55140	22.747637	21.591091	25.373829	22.50489	22.426191	23.626183
AT3G55150	ATEXO70H1	19.417173	22.548401	18.562525	17.727423	19.999409	25.528368
AT3G55160	AT3G55160	4.561637	3.869234	3.717039	5.887042	4.909172	3.75494
AT3G55170	RPL35C	227.47467	238.034821	251.163254	227.798798	224.16629	273.203979
AT3G55180	AT3G55180	0.0	0.238329	0.861554	1.426288	0.0	1.411889
AT3G55200	AT3G55200	8.798709	9.074638	7.053394	10.280519	9.251326	9.263745
AT3G55210	anac063	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55220	AT3G55220	9.635584	8.040161	8.229802	10.478501	8.175716	9.292042
AT3G55230	DIR24	137.720062	58.350708	111.085114	84.606041	112.306671	111.695442
AT3G55240	AT3G55240	0.0	0.0	0.392115	0.0	0.0	0.053119
AT3G55250	AT3G55250	8.983891	12.725553	6.994873	5.544237	8.061565	6.902917
AT3G55252	AT3G55252	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55254	AT3G55254	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55258	AT3G55258	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55260	HEXO1	24.575781	22.947105	26.041948	24.80999	23.260054	25.496891
AT3G55270	MKP1	33.55368	34.41914	37.751263	28.304087	29.50625	29.486139
AT3G55280	RPL23AB	232.504761	210.980499	207.20752	422.071869	266.624054	309.563385
AT3G55290	AT3G55290	27.935507	66.379204	42.18235	25.859991	39.85701	33.064178
AT3G55300	AT3G55300	0.0	0.0	0.0	0.0	0.20216	0.076921
AT3G55310	AT3G55310	5.501722	15.941757	6.979439	7.984927	8.001841	11.671461
AT3G55320	ABCB20	7.263636	8.112926	5.490003	8.395793	8.714184	9.209887
AT3G55330	PPL1	1.875882	3.760726	0.609943	1.786001	3.214654	2.315355
AT3G55340	PHIP1	9.649235	11.571977	9.393198	24.225382	18.748177	22.046085
AT3G55350	AT3G55350	8.48621	8.523833	7.467728	14.552778	11.370515	10.584559
AT3G55360	ECR	46.057594	50.904739	39.616325	70.075554	55.816425	72.284119
AT3G55370	DOF3.6	12.373537	13.592219	11.604974	18.109217	15.700861	21.177763
AT3G55380	UBC14	44.602619	37.892029	44.525452	68.084015	52.466698	60.168926
AT3G55390	AT3G55390	5.044154	4.289026	4.277003	7.703193	8.413337	8.437969
AT3G55400	OVA1	12.462333	12.714875	12.330839	16.957489	11.494008	12.663982
AT3G55410	AT3G55410	70.268188	64.531136	62.091537	94.935516	72.873466	78.509865
AT3G55420	AT3G55420	21.969015	31.727869	28.16588	36.388557	33.225838	35.338528
AT3G55430	AT3G55430	48.476372	45.870857	41.454521	49.278683	52.179348	42.156448
AT3G55440	CTIMC	638.393311	536.881775	667.708313	841.080322	710.199097	807.392517
AT3G55450	PBL1	29.781185	29.946407	32.076424	25.773674	31.429901	28.329466
AT3G55460	SCL30	68.602028	69.985268	64.59362	60.351116	68.91304	56.903759
AT3G55470	AT3G55470	36.345474	45.292915	40.229176	40.475777	38.007801	43.972031
AT3G55480	AP3BA	11.720877	12.788625	12.476197	14.102818	12.206962	14.009684
AT3G55490	AT3G55490	8.422527	9.521952	7.765724	10.206547	8.611768	10.543182
AT3G55500	EXPA16	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55510	RBL	16.541855	13.73948	12.047305	28.334726	19.979469	22.666246
AT3G55520	FKBP20-1	50.688072	47.959202	54.88398	42.201218	43.728565	44.044258
AT3G55530	SDIR1	30.958544	26.248568	20.316793	27.046112	26.760742	30.853594
AT3G55550	LECRKS4	0.080625	0.0	0.382781	0.270016	0.164531	0.0
AT3G55560	AHL15	9.903164	12.701489	11.473761	10.663353	8.561708	9.346988
AT3G55580	AT3G55580	1.339601	1.880015	0.735564	0.576176	0.0	0.0
AT3G55600	AT3G55600	15.308667	16.879436	18.080225	12.830491	12.229486	15.144709
AT3G55605	AT3G55605	16.050385	17.317478	13.07609	40.959145	24.029062	24.603241
AT3G55610	P5CSB	146.328415	159.991272	155.002792	83.285988	104.82077	91.123123
AT3G55620	EIF6-2	98.859787	101.929665	109.604424	148.926193	103.290802	120.192665
AT3G55630	FPGS3	0.07094	1.831685	0.351669	2.286964	1.063009	1.62677
AT3G55640	AT3G55640	9.228137	8.323691	5.803987	7.965442	9.514554	4.719499
AT3G55646	AT3G55646	0.0	0.0	0.0	0.135926	0.0	0.0
AT3G55650	AT3G55650	0.10015	0.0	0.0	0.386011	0.413341	0.0
AT3G55660	ROPGEF6	11.989853	8.699819	8.368547	15.951077	12.012053	11.762678
AT3G55665	AT3G55665	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55670	AT3G55670	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55672	AT3G55672	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55677	AT3G55677	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55680	AT3G55680	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55690	AT3G55690	1.338474	1.709841	0.837316	3.90965	1.982931	3.422806
AT3G55700	UGT76F1	0.676728	0.94085	2.208252	5.247301	2.585892	6.902619
AT3G55710	UGT76F2	0.0	0.0	0.396586	0.0	0.0	0.0
AT3G55720	AT3G55720	3.63057	3.527841	2.85755	3.747742	1.440624	2.908527
AT3G55730	MYB109	8.753384	9.835106	10.611491	15.994827	11.857771	15.016644
AT3G55734	MIR393B	0.0	1.740995	2.306719	0.0	0.0	0.992613
AT3G55735	AT3G55735	0.0	0.0	0.0	0.181364	0.0	0.0
AT3G55740	PROT2	10.549144	18.197126	11.534865	15.329764	13.683984	12.607449
AT3G55750	RPL35AD	434.753937	319.588989	409.272705	702.844299	449.943237	552.625977
AT3G55760	AT3G55760	4.071306	4.174122	5.041108	10.987876	9.040141	7.679195
AT3G55770	WLIM2B	239.142899	275.725983	250.2724	153.344757	187.180649	180.486938
AT3G55780	AT3G55780	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55790	AT3G55790	0.0	0.067542	0.0	0.08081	0.0	0.0
AT3G55795	AT3G55795	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55800	SBPASE	4.494509	7.00266	2.823017	8.186804	6.947286	10.468977
AT3G55810	AT3G55810	0.0	0.0	0.0	0.0	0.0	0.0
AT3G55820	AT3G55820	2.295633	2.401112	3.362801	2.633321	2.546168	3.148566
AT3G55830	EPC1	60.568825	58.926632	56.968456	46.06456	47.583996	53.286572
AT3G55840	HSPRO1	2.137327	5.56368	3.24792	2.162669	3.882709	2.083731
AT3G55850	LAF3	23.590078	26.827274	22.841072	17.88415	19.585094	19.474443
AT3G55880	SUE4	58.937843	48.19606	53.921448	39.755596	41.171803	33.824783
AT3G55890	AT3G55890	14.814775	16.09959	24.528238	15.861621	20.234377	20.201237
AT3G55900	AT3G55900	5.365884	5.360398	8.494583	7.5446	12.273728	7.585656
AT3G55910	AT3G55910	3.003216	4.527291	10.95194	8.142814	7.934151	9.219347
AT3G55920	CYP21-2	29.064739	26.977726	27.739578	31.665243	22.743109	29.833403
AT3G55940	PLC7	3.48366	3.726492	3.257321	4.635031	5.649578	4.251999
AT3G55950	CCR3	4.769334	7.620919	6.492476	5.960422	5.886886	8.356597
AT3G55960	AT3G55960	36.458302	44.4086	37.821938	37.127514	37.365555	36.211014
AT3G55970	ATJRG21	0.0	0.0	1.122988	0.0	0.391855	0.709353
AT3G55980	SZF1	17.623777	33.96875	18.180185	19.282465	28.171381	18.187773
AT3G55990	ESK1	21.432289	11.757154	15.995163	13.021331	20.851072	14.107766
AT3G56000	CSLA14	11.475559	9.147027	14.410274	3.92084	6.990065	5.626013
AT3G56010	AT3G56010	8.383004	11.5825	7.569856	5.51921	7.722188	12.493992
AT3G56020	RPL41E	241.383316	195.655014	289.478577	288.114624	343.604187	424.922882
AT3G56030	AT3G56030	6.443917	10.645859	7.992257	9.098511	9.737317	14.217155
AT3G56040	UGP3	8.611987	5.273565	7.455797	6.666607	8.700829	6.654736
AT3G56050	AT3G56050	39.358673	41.281849	39.445793	40.556835	43.716858	33.646408
AT3G56060	AT3G56060	6.020174	4.012598	5.502224	12.290059	6.291951	9.025206
AT3G56070	CYP19-3	100.617966	83.07193	89.936752	186.036728	100.557617	131.008636
AT3G56080	AT3G56080	11.88891	20.140112	9.640228	12.522868	14.957466	14.355275
AT3G56085	AT3G56085	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56090	FER3	53.803516	30.962873	38.189808	47.546974	34.003368	37.188705
AT3G56100	MRLK	4.253779	2.343656	3.750952	5.084467	3.537887	3.02962
AT3G56110	PRA1B1	34.465984	28.276491	36.263405	33.286919	28.693558	27.434027
AT3G56120	AT3G56120	10.816964	12.820727	14.29643	20.616272	14.593645	14.980736
AT3G56130	AT3G56130	110.736168	101.424255	113.301849	129.163803	120.791191	122.245171
AT3G56140	AT3G56140	14.867851	15.448909	15.2892	8.667965	11.92198	8.940366
AT3G56150	TIF3C1	111.936501	94.160934	94.426163	129.27739	106.453163	112.529053
AT3G56160	BASS4	6.456541	10.559978	8.22249	10.952842	13.267482	13.205077
AT3G56170	CAN1	54.967564	44.003826	57.805542	35.911163	41.253769	42.051781
AT3G56180	AT3G56180	0.251631	0.0	0.0	0.0	0.0	0.0
AT3G56190	ASNAP2	132.309753	143.871796	122.847191	118.858521	130.20459	121.791725
AT3G56200	AT3G56200	31.009398	43.135086	25.572905	33.159576	37.038204	37.825951
AT3G56210	AT3G56210	18.266733	11.933434	16.218229	25.923168	17.155716	26.214434
AT3G56220	AT3G56220	5.273963	3.864361	3.993876	7.474825	4.464619	5.268468
AT3G56230	AT3G56230	18.570253	16.331999	18.628901	11.99045	12.768703	15.661198
AT3G56240	CCH	1380.575806	1461.598633	1544.312256	1084.427368	1226.708008	1219.58374
AT3G56250	AT3G56250	17.245216	14.054266	22.218485	7.078139	8.082231	10.46361
AT3G56260	AT3G56260	7.082197	0.0	6.319711	3.089898	3.515228	3.289593
AT3G56270	AT3G56270	6.419518	3.941461	3.669882	8.053561	4.515948	6.83976
AT3G56275	AT3G56275	11.180438	33.486675	7.861869	11.729651	7.949329	23.047298
AT3G56277	AT3G56277	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56280	AT3G56280	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56290	AT3G56290	10.438424	74.232635	10.506781	52.03183	43.787422	70.799461
AT3G56300	AT3G56300	1.789043	1.019992	0.80044	4.10121	3.417533	1.852001
AT3G56310	AGAL3	174.811462	202.59552	167.05751	134.101501	145.802155	156.254425
AT3G56320	AT3G56320	5.960617	6.215156	6.105698	6.56379	6.286694	6.669642
AT3G56330	AT3G56330	1.013306	0.690792	0.478473	2.152558	1.756185	1.998284
AT3G56340	RPS26C	273.415955	248.493393	270.404053	371.381744	241.53685	271.503845
AT3G56350	MSD2	0.0	0.738472	0.0	0.0	0.0	0.0
AT3G56360	AT3G56360	90.468262	133.864777	120.775421	108.412872	97.898232	135.283661
AT3G56370	AT3G56370	18.594217	19.506062	14.8236	29.001919	20.222281	21.203348
AT3G56380	ARR17	0.0	0.0	0.0	0.811529	1.99211	1.274511
AT3G56390	AT3G56390	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56400	WRKY70	12.715967	19.811783	14.259319	6.600462	11.460827	10.030585
AT3G56408	AT3G56408	1.136821	0.837091	1.585066	1.248066	0.827182	0.946203
AT3G56410	AT3G56410	11.680124	10.183987	10.19473	7.628676	8.701263	10.883603
AT3G56420	AT3G56420	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56430	AT3G56430	11.158319	12.430039	9.19835	19.090487	15.215629	15.098263
AT3G56440	ATG18D	2.199779	7.450242	4.385326	3.885661	4.973526	4.306266
AT3G56450	ASNAP1	3.147479	3.904509	3.630711	2.385422	3.766147	2.02797
AT3G56460	AT3G56460	51.946209	57.865971	64.119308	59.056099	58.811523	48.314484
AT3G56470	AT3G56470	4.061518	5.315206	4.659318	3.911585	5.665615	5.098729
AT3G56480	SCAB3	32.911308	39.259701	38.709827	41.98494	34.96751	32.081482
AT3G56490	HIT3	149.463211	136.690445	162.805359	152.864212	147.739426	137.435852
AT3G56500	AT3G56500	2.09615	0.926203	2.738049	1.344236	1.304869	6.86859
AT3G56510	AT3G56510	31.013798	30.522106	28.324011	33.253933	28.707262	24.875992
AT3G56520	AT3G56520	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56530	anac064	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56540	SCPL53	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56550	PCMP-H80	0.927515	0.0	0.315476	0.708934	0.390879	0.0
AT3G56560	anac065	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56570	AT3G56570	5.626314	5.072129	4.668291	5.52599	4.329524	4.605393
AT3G56580	AT3G56580	24.489044	23.348619	19.387203	24.325075	24.317492	26.474211
AT3G56590	AT3G56590	27.766438	27.907936	18.508709	34.634834	30.04612	31.597616
AT3G56600	T5P19_250	0.0	0.0	0.050066	0.0	0.188246	0.0
AT3G56610	AT3G56610	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56620	AT3G56620	2.745129	2.777351	0.98905	3.097335	2.257875	2.049296
AT3G56630	CYP94D2	5.624562	7.574261	6.900416	4.811	4.652866	4.457872
AT3G56640	SEC15A	7.5028	7.301101	6.226969	7.780169	7.091875	6.972484
AT3G56650	PPD6	4.774124	7.000884	5.901257	6.234212	6.413292	6.726071
AT3G56660	BZIP49	0.828035	0.0	0.0	0.917249	0.787311	0.0
AT3G56670	AT3G56670	0.0	0.0	0.0	0.0	0.0	0.0
AT3G56680	AT3G56680	65.37426	64.351059	48.20369	38.638481	44.234909	45.637955
AT3G56690	CIP111	3.643468	3.094931	4.066861	5.038666	3.389459	3.098429
AT3G56700	FAR6	0.0	0.0	0.0	0.0	0.039224	0.0
AT3G56705	U2.6	0.240425	1.089188	1.474019	1.785635	1.232465	3.720746
AT3G56710	SIB1	1.137119	0.487039	1.689521	2.183458	3.662605	3.356059
AT3G56720	AT3G56720	35.228672	24.038568	34.675968	25.69956	33.12714	25.591919
AT3G56730	AT3G56730	11.768807	10.769667	8.648656	12.260303	15.244042	10.922762
AT3G56740	AT3G56740	13.044189	14.530212	12.237043	15.21038	16.803375	16.760887
AT3G56750	AT3G56750	19.091515	17.71253	16.187525	19.005642	17.360189	18.409208
AT3G56760	CRK7	16.584534	20.724258	16.574207	15.174137	18.572289	22.657768
AT3G56770	BHLH107	2.126683	3.554775	4.624374	4.647683	4.981741	2.028618
AT3G56780	AT3G56780	0.0	0.0	0.0	0.0	0.088713	0.0
AT3G56790	AT3G56790	0.528528	1.206956	0.504468	1.515893	0.410954	0.663855
AT3G56800	CAM2	240.701797	282.721069	286.165771	377.327789	293.975677	346.378723
AT3G56810	AT3G56810	19.65641	28.684278	14.331181	12.829147	12.139507	10.964008
AT3G56820	AT3G56820	15.420655	20.328661	11.691108	15.261351	15.408912	9.194633
AT3G56825	U2.4	0.860798	4.661053	1.117947	2.092314	1.267576	2.270113
