	gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
23414	AT5G37370	ATSRL1	46.141651	54.188885	47.419144	44.10157	46.944897	42.041641
23415	AT5G37380	AT5G37380	13.323713	13.158131	13.594944	11.888317	14.284624	17.241943
23416	AT5G37381	AT5G37381	0.005329	0.0	0.0	0.0	0.0	0.0
23417	AT5G37400	AT5G37400	0.190799	0.098583	0.0	0.071244	0.036292	0.232187
23418	AT5G37410	AT5G37410	0.041487	0.0	0.183667	0.084855	0.0	0.397941
23419	AT5G37415	AGL105	0.0	0.0	0.0	0.0	0.0	0.0
23420	AT5G37420	AT5G37420	0.0	0.0	0.0	0.0	0.0	0.0
23421	AT5G37450	AT5G37450	0.0	0.0	0.0	0.0	0.0	0.0
23422	AT5G37475	AT5G37475	66.227081	72.777916	61.995964	80.073486	59.945633	75.101303
23423	AT5G37478	AT5G37478	5.475927	9.327245	7.042691	6.046893	10.192596	4.620158
23424	AT5G37480	AT5G37480	33.341431	50.094227	47.450474	42.343025	53.160591	55.966656
23425	AT5G37490	PUB21	0.596321	0.842376	1.193911	1.446003	0.675275	0.873207
23426	AT5G37500	GORK	7.153993	6.012254	9.836739	10.302359	10.360768	9.442906
23427	AT5G37510	EMB1467	133.964691	135.930237	130.351273	152.126526	131.163452	130.534836
23428	AT5G37530	AT5G37530	5.805771	4.516287	4.656077	12.701662	8.563751	9.657496
23429	AT5G37540	AT5G37540	19.202894	12.289578	15.404742	9.490756	14.709708	9.777104
23430	AT5G37550	AT5G37550	4.571117	11.65856	3.377922	10.02611	10.31986	17.021957
23431	AT5G37570	PCMP-E37	1.002299	0.829573	1.718626	2.236456	1.620629	1.910779
23432	AT5G37590	AT5G37590	5.706777	5.373891	5.229321	15.016337	8.987582	13.859328
23433	AT5G37600	GLN1-1	290.460236	334.748657	337.527832	459.081421	370.859863	426.973389
23434	AT5G37610	AT5G37610	0.0	0.0	0.0	0.200359	0.0	0.0
23435	AT5G37620	AT5G37620	0.0	0.0	0.0	0.0	0.0	0.0
23436	AT5G37630	EMB2656	3.779339	2.459878	2.347226	4.759194	3.396523	3.199145
23437	AT5G37640	UBQ9	0.224964	0.20388	0.187721	0.0	0.0	0.031209
23438	AT5G37650	AT5G37650	0.0	0.0	0.0	0.0	0.0	0.0
23439	AT5G37660	CRRSP60	12.503305	9.341169	7.261089	14.780495	8.59844	8.408274
23440	AT5G37665	AT5G37665	0.250457	0.1749	0.326659	0.391211	0.300239	0.341673
23441	AT5G37667	AT5G37667	0.0	0.0	0.0	0.0	0.0	0.0
23442	AT5G37670	HSP15.7	2.493956	9.016224	6.216649	1.784286	1.860311	3.140957
23443	AT5G37680	ATARLA1A	8.535174	9.487164	6.840435	10.573193	14.28572	15.029317
23444	AT5G37690	AT5G37690	37.50666	48.873066	34.446266	123.978157	73.958015	125.74688
23445	AT5G37710	AT5G37710	20.662361	25.930147	17.573994	11.945457	15.527045	20.251642
23446	AT5G37720	ALY4	51.786583	44.414555	60.594879	41.60881	39.324558	41.288311
23447	AT5G37730	AT5G37730	0.0	0.0	0.0	0.0	0.0	0.0
23448	AT5G37732	AT5G37732	0.0	0.0	0.0	0.0	0.0	0.0
23449	AT5G37740	AT5G37740	108.558548	115.886696	137.780731	112.764381	107.409317	127.877281
23450	AT5G37750	AT5G37750	0.0	0.0	0.0	0.0	0.025387	0.0
23451	AT5G37760	AT5G37760	0.0	0.0	0.0	0.0	1.13388	0.0
23452	AT5G37770	CML24	12.412084	23.313705	15.029243	64.169868	57.839329	44.950863
23453	AT5G37780	CAM4	287.15976	232.02478	307.755341	320.60675	323.466248	343.922394
23454	AT5G37790	AT5G37790	21.391884	19.508575	20.083941	23.250563	20.67495	20.565268
23455	AT5G37800	BHLH86	1.111845	0.428331	1.559686	2.55126	2.835772	2.142426
23456	AT5G37830	OXP1	15.081524	13.342858	12.471494	12.746902	14.176694	15.138967
23457	AT5G37840	AT5G37840	0.0	0.799369	0.544237	0.0	0.0	0.0
23458	AT5G37850	PK	52.028149	52.763714	61.09827	45.769009	46.676296	47.679085
23459	AT5G37890	AT5G37890	0.0	2.827598	1.538951	3.013972	2.396435	4.21366
23460	AT5G37930	AT5G37930	18.379145	21.28808	22.737854	18.888229	16.206312	20.434235
23461	AT5G37940	AT5G37940	0.769173	2.483246	0.705309	3.799566	3.31757	5.387262
23462	AT5G37950	AT5G37950	4.282181	8.123025	4.610231	15.099716	11.116203	17.194113
23463	AT5G37960	AT5G37960	0.0	0.0	0.0	0.0	0.0	0.0
23464	AT5G37970	AT5G37970	0.0	0.0	0.0	0.0	0.0	0.0
23465	AT5G37980	AT5G37980	10.243389	17.053268	12.203695	33.855003	26.974012	35.648312
23466	AT5G37990	AT5G37990	135.150375	216.677429	154.78035	375.489594	402.698822	321.607483
23467	AT5G38000	AT5G38000	18.216825	32.764149	14.235228	59.383709	42.643028	53.130692
23468	AT5G38005	AT5G38005	6.782119	5.544358	9.118442	6.871038	13.035413	11.314466
23469	AT5G38010	UGT76E9	30.202389	37.120449	21.862728	80.933716	72.793724	78.340698
23470	AT5G38020	AT5G38020	301.65918	600.629333	305.275116	532.940674	588.821777	517.935852
23471	AT5G38030	AT5G38030	42.536243	85.93705	44.838631	91.883583	87.501152	87.021675
23472	AT5G38035	AT5G38035	0.114286	0.0	0.0	0.090615	0.000463	0.098752
23473	AT5G38037	AT5G38037	0.0	0.0	0.0	0.0	0.0	0.0
23474	AT5G38040	UGT76E7	0.723739	3.032096	3.581967	2.669511	2.088559	2.51161
23475	AT5G38050	AT5G38050	3.078076	4.132503	4.057915	4.21945	6.689262	3.200096
23476	AT5G38060	AT5G38060	2.75089	5.063996	5.475329	5.140438	4.715914	5.582155
23477	AT5G38070	AT5G38070	0.750926	0.771801	3.466867	0.205614	0.733202	1.318092
23478	AT5G38080	AT5G38080	0.0	0.0	0.0	0.0	0.0	0.0
23479	AT5G38090	AT5G38090	0.0	0.0	0.0	0.0	0.0	0.0
23480	AT5G38096	AT5G38096	0.0	0.0	0.0	0.0	0.0	0.0
23481	AT5G38100	AT5G38100	2.142176	3.494587	2.232868	2.878953	4.429229	3.538541
23482	AT5G38110	ASF1B	21.988863	15.896965	19.910326	25.99544	20.342827	23.472082
23483	AT5G38120	4CLL8	0.0	0.0	0.0	0.0	0.0	0.0
23484	AT5G38130	AT5G38130	0.0	0.0	0.0	0.0	0.0	0.0
23485	AT5G38140	NFYC10	6.734103	4.103618	5.678983	7.43825	6.757685	5.2441
23486	AT5G38150	PMI15	9.568692	10.263123	8.863258	13.334475	13.336237	8.231267
23487	AT5G38155	AT5G38155	0.0	0.0	0.0	0.0	0.0	0.0
23488	AT5G38160	AT5G38160	0.0	0.0	0.0	0.0	0.0	0.0
23489	AT5G38170	AT5G38170	0.0	0.0	0.0	0.0	0.0	0.0
23490	AT5G38180	AT5G38180	0.0	0.0	0.0	0.0	0.0	0.0
23491	AT5G38190	AT5G38190	0.0	0.0	0.0	0.0	0.0	0.0
23492	AT5G38192	AT5G38192	0.0	0.0	0.0	0.0	0.0	0.0
23493	AT5G38200	AT5G38200	24.088587	8.207299	22.690266	3.714168	14.826538	10.923572
23494	AT5G38210	AT5G38210	12.148384	12.095912	12.656456	10.519536	12.528358	11.197186
23495	AT5G38212	AT5G38212	5.743268	5.599452	4.96366	4.570861	5.886002	4.781852
23496	AT5G38220	AT5G38220	22.654301	18.203882	18.034025	19.515636	16.864439	19.236897
23497	AT5G38240	AT5G38240	0.0	0.0	0.0	0.0	0.0	0.0
23498	AT5G38250	AT5G38250	0.0	0.0	0.0	0.0	0.213745	0.0
23499	AT5G38260	AT5G38260	1.522963	0.0	0.698943	1.125409	1.233422	0.650793
23500	AT5G38270	AT5G38270	0.0	0.0	0.0	0.0	0.0	0.0
23501	AT5G38275	AT5G38275	0.0	0.0	0.0	0.0	0.0	0.0
23502	AT5G38280	PR5K	13.192056	12.29516	13.896751	14.128955	11.008952	11.940029
23503	AT5G38285	AT5G38285	0.0	0.0	0.0	0.0	0.063795	0.0
23504	AT5G38290	CRS2A	7.32672	1.936466	2.325418	1.71613	4.037718	3.587426
23505	AT5G38300	AT5G38300	5.291721	7.531237	5.905453	13.285151	12.255441	14.409339
23506	AT5G38310	AT5G38310	1.468819	2.06297	0.370258	0.888563	1.854235	2.105321
23507	AT5G38314	AT5G38314	0.0	0.0	0.0	0.0	0.0	0.0
23508	AT5G38317	LCR58	0.0	0.0	0.0	0.0	0.0	0.0
23509	AT5G38320	AT5G38320	1.120416	0.0	0.634816	0.571896	0.675024	0.355878
23510	AT5G38330	PDF3.1	0.0	0.0	0.0	0.0	0.0	0.0
23511	AT5G38340	AT5G38340	6.091175	5.497053	6.36921	8.430509	7.655655	8.717448
23512	AT5G38344	AT5G38344	1.060153	0.655689	1.247552	0.912483	1.400893	0.455816
23513	AT5G38350	AT5G38350	0.0	0.431169	0.0	0.155857	0.0	0.602966
23514	AT5G38360	AT5G38360	3.349506	2.483622	1.829558	3.211174	2.763653	2.420299
23515	AT5G38380	AT5G38380	14.8951	15.22323	17.770634	11.927112	12.320461	13.565632
23516	AT5G38386	AT5G38386	0.0	0.0	0.0	0.0	0.0	0.0
23517	AT5G38410	RBCS-3B	5.699162	4.759152	8.718318	6.970212	8.646165	27.981552
23518	AT5G38420	RBCS-2B	3.342759	1.91135	4.757663	0.760438	2.051044	20.058043
23519	AT5G38430	RBCS-1B	1.45112	1.092121	1.089239	3.187251	4.51564	14.910365
23520	AT5G38435	SPH8	0.0	0.0	0.0	0.0	0.0	0.0
23521	AT5G38437	AT5G38437	0.0	0.0	0.0	0.0	0.0	0.0
23522	AT5G38440	AT5G38440	0.0	0.0	0.0	0.0	0.0	0.0
23523	AT5G38450	CYP735A1	4.864638	0.680139	2.229371	2.439207	2.377855	1.86719
23524	AT5G38460	AT5G38460	6.158113	7.426085	6.109761	10.21795	9.296309	8.096354
23525	AT5G38470	RAD23D	107.311516	115.224304	123.485268	131.645645	113.725464	128.629089
23526	AT5G38480	GRF3	330.05426	324.743408	387.499054	461.647949	385.792053	450.067139
23527	AT5G38490	AT5G38490	0.0	0.045074	0.0	0.0	0.262214	0.0
23528	AT5G38500	AT5G38500	0.0	0.0	0.0	0.0	0.0	0.0
23529	AT5G38510	AT5G38510	1.935342	2.043846	1.939137	2.860051	2.601389	2.947036
23530	AT5G38520	AT5G38520	3.251422	7.946048	4.959888	5.81359	9.713041	9.738628
23531	AT5G38530	TSBtype2	53.764835	52.414013	61.113594	57.169495	57.875008	57.480064
23532	AT5G38540	JAL43	31.294716	26.797686	35.778168	34.616249	39.43409	42.576523
23533	AT5G38550	JAL44	16.071585	9.777241	15.796515	18.22443	22.470451	22.331146
23534	AT5G38560	PERK8	21.956835	17.83066	21.516577	24.626961	19.398081	22.658001
23535	AT5G38565	AT5G38565	0.0	0.0	0.0	0.0	0.0	0.0
23536	AT5G38570	AT5G38570	0.0	0.0	0.0	0.0	0.0	0.0
23537	AT5G38580	AT5G38580	0.0	0.0	0.0	0.0	0.0	0.0
23538	AT5G38590	AT5G38590	6.213197	12.047929	5.617533	10.596173	6.621453	7.97484
23539	AT5G38595	AT5G38595	0.0	0.0	0.0	0.0	0.0	0.0
23540	AT5G38600	AT5G38600	16.54323	14.455595	18.022619	15.151969	17.702785	13.985443
23541	AT5G38610	AT5G38610	22.639399	21.938246	23.897369	25.866127	38.993607	29.496128
23542	AT5G38630	CYB561B	45.579277	39.112732	42.445461	40.659645	41.211914	43.789474
23543	AT5G38640	AT5G38640	15.483814	16.134182	15.026565	14.724097	12.195646	13.95729
23544	AT5G38660	APE1	22.178053	18.135708	19.018473	17.94557	29.385525	21.791241
23545	AT5G38650	AT5G38650	104.349213	116.265533	137.540421	118.067734	92.649002	122.475723
23546	AT5G38680	AT5G38680	0.0	0.0	0.0	0.0	0.0	0.0
23547	AT5G38690	AT5G38690	11.365008	9.438962	11.924977	16.042782	12.20912	15.548551
23548	AT5G38700	AT5G38700	2.567298	2.289067	1.138777	3.526675	2.936647	3.096938
23549	AT5G38705	AT5G38705	0.0	0.0	0.0	0.0	0.0	0.0
23550	AT5G38710	POX2	20.593447	31.909098	26.626163	27.906218	30.850702	36.405037
23551	AT5G38720	AT5G38720	10.283136	10.437449	9.86408	21.418184	12.485292	18.656252
23552	AT5G38730	AT5G38730	1.792446	1.438831	0.843055	1.063533	2.40712	2.002413
23553	AT5G38790	AT5G38790	11.663896	5.515485	5.244761	2.787919	6.13108	3.408324
23554	AT5G38800	BZIP43	1.38811	1.627314	0.0	2.628129	2.954351	0.979846
23555	AT5G38810	AT5G38810	0.0	0.0	0.0	0.0	0.0	0.0
23556	AT5G38820	AT5G38820	0.78218	1.155754	0.996205	18.734089	1.518794	7.76186
23557	AT5G38830	AT5G38830	43.666359	48.053013	47.001858	57.445042	47.836426	49.891903
23558	AT5G38840	AT5G38840	25.150055	18.829441	18.928493	23.426661	24.564127	21.097153
23559	AT5G38850	AT5G38850	3.672751	3.750842	5.737752	1.886841	3.174314	2.416578
23560	AT5G38860	BIM3	10.684538	13.094065	13.078941	9.042689	13.055544	9.889852
23561	AT5G38870	AT5G38870	0.084901	0.025187	0.0	0.530278	1.794063	0.126378
23562	AT5G38880	AT5G38880	24.064697	17.944773	17.288078	20.969917	20.417561	16.317587
23563	AT5G38890	AT5G38890	8.268911	11.399692	7.378938	24.97073	14.614356	20.494473
23564	AT5G38895	AT5G38895	24.461752	39.621727	32.824409	13.72053	17.848335	21.694613
23565	AT5G38900	AT5G38900	6.800639	9.548592	11.828769	15.854852	10.098064	14.665189
23566	AT5G38910	AT5G38910	1.759588	7.897465	1.96553	11.061361	4.565689	6.778795
23567	AT5G38930	AT5G38930	0.0	0.0	0.0	0.0	0.582178	0.99915
23568	AT5G38940	AT5G38940	40.340298	20.054008	53.873436	36.060398	37.09124	40.664505
23569	AT5G38970	CYP85A1	4.805206	4.346207	4.374571	4.157736	3.835093	4.248193
23570	AT5G38980	AT5G38980	0.73384	0.237677	0.342031	3.006591	1.269205	2.255375
23571	AT5G38990	AT5G38990	0.630776	0.951384	0.649005	0.341174	1.111154	0.844322
23572	AT5G39000	AT5G39000	1.47683	1.88045	1.585255	2.536156	1.526794	3.074753
23573	AT5G39020	AT5G39020	2.156363	1.436798	1.82731	1.87308	1.927764	1.857361
23574	AT5G39040	ABCB27	21.556852	25.738882	23.617729	24.454115	21.498285	27.953554
23575	AT5G39050	PMAT1	0.718701	3.629788	3.968031	6.823039	3.515577	4.216626
23576	AT5G39060	AT5G39060	0.0	0.0	0.0	0.0	0.0	0.0
23577	AT5G39070	AT5G39070	0.0	0.0	0.0	0.0	0.0	0.0
23578	AT5G39080	AT5G39080	4.449502	1.452434	2.004648	1.216585	0.887696	1.117905
23579	AT5G39090	AT5G39090	3.343082	4.031806	2.034866	4.604648	4.137913	4.268789
23580	AT5G39100	GLP6	1.158654	1.44049	2.044541	2.878329	6.636277	5.055781
23581	AT5G39110	GLP6	2.403393	1.292948	1.365084	2.10434	2.673101	0.311837
23582	AT5G39120	AT5G39120	1.963725	3.437902	3.56951	2.742761	9.129712	3.415063
23583	AT5G39240	AT5G39240	7.69277	4.928051	7.339343	18.5373	23.34194	24.768261
23584	AT5G39245	AT5G39245	0.345368	0.156868	0.423137	0.688828	0.307929	0.447165
23585	AT5G39250	AT5G39250	10.505453	14.500377	17.30641	14.350873	11.222727	13.185163
23586	AT5G39260	EXPA21	0.0	0.0	0.0	0.0	0.0	0.0
23587	AT5G39270	ATEXPA22	0.0	0.0	0.0	0.0	0.0	0.0
23588	AT5G39280	ATEXPA23	0.0	0.0	0.0	0.0	0.0	0.0
23589	AT5G39290	ATEXP26	0.0	0.0	0.0	0.0	0.0	0.0
23590	AT5G39300	ATEXPA25	0.0	0.0	0.0	0.0	0.0	0.0
23591	AT5G39310	ATEXPA24	0.0	0.0	0.0	0.0	0.0	0.0
23592	AT5G39320	UGD4	121.86496	122.251427	123.612701	137.394012	109.365372	114.217628
23593	AT5G39330	AT5G39330	0.215773	0.0	0.0	1.236546	0.400138	0.0
23594	AT5G39340	AHP3	45.411545	52.218433	55.716255	54.921768	54.13871	59.808453
23595	AT5G39350	PCMP-E16	3.474526	1.683186	2.345655	4.576789	3.661776	3.060229
23596	AT5G39360	EDL2	9.814513	11.732616	12.061209	18.991768	13.989998	16.55052
23597	AT5G39365	AT5G39365	0.0	0.0	0.0	0.0	0.0	0.0
23598	AT5G39370	AT5G39370	0.0	0.0	0.0	0.255359	0.0	0.0
23599	AT5G39380	AT5G39380	3.431783	3.798316	4.664512	7.953303	7.142407	6.601339
23600	AT5G39390	AT5G39390	0.0	0.0	0.0	0.0	0.0	0.0
23601	AT5G39400	ATPTEN1	0.0	0.0	0.0	0.0	0.0	0.0
23602	AT5G39410	AT5G39410	24.246651	13.186761	25.65065	28.848419	33.72654	28.709711
23603	AT5G39420	cdc2cAt	0.736917	0.873425	0.549407	0.692663	0.857535	0.8608
23604	AT5G39450	AT5G39450	5.770273	5.606615	4.882316	8.410403	4.873094	5.21163
23605	AT5G39500	GNL1	16.141794	15.630669	14.334031	19.70118	15.870858	14.74465
23606	AT5G39510	VTI11	125.421913	126.908638	122.802803	117.686378	120.281326	141.000122
23607	AT5G39520	AT5G39520	1.087848	0.0	0.0	0.784734	0.450408	0.409523
23608	AT5G39530	AT5G39530	7.072316	9.309231	6.949302	2.713698	2.6627	3.053359
23609	AT5G39535	AT5G39535	0.0	0.0	0.0	0.0	0.0	0.0
23610	AT5G39532	AT5G39532	0.0	0.0	0.0	0.0	0.0	0.0
23611	AT5G39533	AT5G39533	0.0	0.0	0.0	0.0	0.0	0.0
23612	AT5G39540	AT5G39540	0.0	0.0	0.0	0.0	0.0	0.0
23613	AT5G39550	ORTH1	18.737028	12.721034	14.629257	22.330944	14.433999	14.931046
23614	AT5G39560	AT5G39560	0.0	0.0	0.0	0.0	0.0	0.0
23615	AT5G39570	AT5G39570	534.444702	523.000244	469.351227	501.822601	495.970581	510.633789
23616	AT5G39580	PER62	8.071299	4.984716	9.283434	4.210508	6.338659	3.677073
23617	AT5G39581	AT5G39581	0.0	0.0	0.0	0.0	0.0	0.0
23618	AT5G39590	AT5G39590	118.125084	110.129501	153.440292	89.366615	109.922737	101.596329
23619	AT5G39600	AT5G39600	38.98386	28.418114	28.790848	38.369404	31.883062	25.356905
23620	AT5G39610	ATNAC2	8.56496	12.254507	13.52605	4.665106	5.664302	6.697515
23621	AT5G39620	RABG1	0.0	0.0	0.0	0.0	0.0	0.0
23622	AT5G39630	AT5G39630	0.0	0.0	0.0	0.0	0.0	0.0
23623	AT5G39635	MIR169C	0.823115	0.0	0.0	0.927145	0.0	1.361015
23624	AT5G39640	AT5G39640	0.0	0.0	0.0	0.0	0.0	0.0
23625	AT5G39645	AT5G39645	0.0	0.0	0.0	0.0	0.0	0.0
23626	AT5G39650	AT5G39650	0.434497	0.933333	1.21905	0.0	0.0	0.0
23627	AT5G39660	CDF2	53.131138	93.700676	56.455368	13.420999	12.896502	20.490931
23628	AT5G39670	CML45	3.63342	9.36998	4.434524	2.609291	5.852214	2.450388
23629	AT5G39680	EMB2744	0.748654	0.426916	0.476036	1.359669	0.0	0.0
23630	AT5G39690	ANAC093	0.0	0.0	0.0	0.0	0.0	0.0
23631	AT5G39693	MIR869A	0.624282	1.459933	0.443098	0.0	1.820239	1.703658
23632	AT5G39700	MYB89	0.0	0.0	0.0	0.0	0.0	0.0
23633	AT5G39710	EMB2745	2.322209	4.184262	1.72906	4.83125	5.60482	4.235298
23634	AT5G39720	AIG2L	7.329394	3.156339	4.792245	1.284003	1.842142	1.0056
23635	AT5G39730	AT5G39730	187.516922	185.616913	193.64682	213.479965	208.860901	218.520355
23636	AT5G39740	RPL5B	683.092834	637.168823	737.288696	1185.380371	936.653748	1066.720581
23637	AT5G39760	ZHD10	1.779793	2.410507	5.399732	6.23927	7.000405	6.956284
23638	AT5G39770	AT5G39770	0.25814	0.0	0.437074	0.285823	0.130114	0.105494
23639	AT5G39785	AT5G39785	3.789688	6.068611	6.248989	10.090164	8.689819	11.417652
23640	AT5G39790	AT5G39790	0.0	0.288544	0.159138	0.905491	1.282132	1.231087
23641	AT5G39800	AT5G39800	7.13532	6.471155	7.695134	12.114675	9.739765	8.644714
23642	AT5G39820	ANAC094	4.601267	0.692087	1.550162	2.097882	2.62273	2.415988
23643	AT5G39830	DEGP8	7.495501	7.015475	5.514482	6.059626	10.825769	6.413152
23644	AT5G39840	AT5G39840	2.735686	2.514439	2.705568	7.164114	4.240652	4.556839
23645	AT5G39850	RPS9C	19.956018	33.633217	25.406647	62.515633	39.736118	64.941536
23646	AT5G39862	AT5G39862	0.076876	0.149456	0.095191	0.233323	0.322882	0.076272
23647	AT5G39865	AT5G39865	0.681208	0.93417	0.876121	0.89534	0.302621	1.498761
23648	AT5G39890	PCO2	4.617898	4.949453	4.795327	8.62575	8.221483	6.699553
23649	AT5G39900	AT5G39900	2.723957	5.344254	4.152682	8.878133	5.988437	7.71312
23650	AT5G39940	AT5G39940	3.464401	1.758841	1.764801	3.081037	2.762469	3.469042
23651	AT5G39950	TRX2	137.312103	158.269424	113.088799	138.064377	134.421722	159.533417
23652	AT5G39960	AT5G39960	4.069203	4.685273	3.131463	6.248053	5.166534	5.534166
23653	AT5G39970	AT5G39970	12.038821	10.331728	15.532678	12.424913	13.314664	16.285398
23654	AT5G39980	AT5G39980	1.404232	1.993549	1.647241	2.231695	2.812892	2.120981
23655	AT5G39990	AT5G39990	16.649986	17.222433	18.261272	30.599209	19.940607	24.119461
23656	AT5G39995	AT5G39995	0.000922	0.0	0.0	0.0	0.052638	0.0
23657	AT5G40000	AT5G40000	0.393704	0.303167	0.239433	0.322929	1.14366	1.053232
23658	AT5G40010	AATP1	0.606539	0.595734	1.900261	1.419931	2.053846	1.622972
23659	AT5G40020	AT5G40020	14.157661	13.600755	11.008902	21.722692	24.64587	18.111153
23660	AT5G40030	AT5G40030	3.998042	6.053813	5.035164	9.295051	5.084308	6.322036
23661	AT5G40040	RPP2E	0.0	0.0	0.293568	0.499291	0.152399	0.0
23662	AT5G40050	AT5G40050	0.0	0.0	0.0	0.0	0.0	0.0
23663	AT5G40060	AT5G40060	1.167062	1.452257	0.777318	1.190824	1.679589	1.479179
23664	AT5G40070	AT5G40070	0.0	0.0	0.0	0.0	0.0	0.0
23665	AT5G40080	AT5G40080	21.247606	15.907845	20.14506	35.364052	28.935812	37.682831
23666	AT5G40090	AT5G40090	5.92978	6.625018	7.17532	5.996685	4.429878	6.708491
23667	AT5G40100	AT5G40100	6.348552	4.637085	4.584533	3.211603	4.513173	3.789103
23668	AT5G40110	AT5G40110	0.0	0.0	0.0	0.0	0.0	0.0
23669	AT5G40120	AGL76	0.0	0.0	0.0	0.0	0.075717	0.0
23670	AT5G40130	AT5G40130	0.672808	1.261272	0.0	0.265309	0.637119	0.652533
23671	AT5G40140	PUB40	7.151927	6.808552	5.315693	12.95021	9.55165	12.03159
23672	AT5G40150	PER63	5.793834	4.405445	6.489869	14.842416	11.559785	7.270843
23673	AT5G40155	AT5G40155	0.0	0.0	0.0	0.0	0.0	0.0
23674	AT5G40160	EMB506	6.358325	4.679835	2.422264	7.545927	9.897416	8.458362
23675	AT5G40170	AtRLP54	5.219648	4.370818	5.230048	2.975822	6.078696	5.024466
23676	AT5G40180	AT5G40180	0.0	0.0	0.0	0.0	0.0	0.0
23677	AT5G40190	AT5G40190	28.368338	27.722328	35.338528	29.318663	33.600376	28.525978
23678	AT5G40200	DEGP9	35.60368	32.791599	37.543972	47.268223	33.967316	35.760071
23679	AT5G40210	AT5G40210	0.248565	0.281997	0.0	0.445357	0.916662	0.142494
23680	AT5G40212	AT5G40212	0.0	0.0	0.0	0.0	0.0	0.0
23681	AT5G40220	AGL43	0.0	0.0	0.0	0.0	0.0	0.0
23682	AT5G40230	AT5G40230	8.02756	3.802565	5.32695	9.413769	5.443116	10.036489
23683	AT5G40240	AT5G40240	22.80048	26.675671	30.496202	34.886372	28.962164	32.975887
23684	AT5G40250	ATL46	33.354362	61.272171	32.964664	41.163662	41.775379	42.903435
23685	AT5G40260	SWEET8	0.0	0.0	0.0	0.0	0.0	0.0
23686	AT5G40270	AT5G40270	11.857844	6.658575	10.347367	7.700726	9.092896	8.883849
23687	AT5G40275	AT5G40275	0.0	0.0	0.0	0.0	0.0	0.0
23688	AT5G40280	FTB	16.16466	16.455479	12.515774	13.890349	12.324064	12.493749
23689	AT5G40290	AT5G40290	0.0	0.0	0.0	0.0	0.0	0.0
23690	AT5G40300	AT5G40300	24.8186	19.408596	21.729815	28.139507	22.651665	19.348164
23691	AT5G40310	AT5G40310	0.0	0.0	0.0	0.0	0.0	0.0
23692	AT5G40316	AT5G40316	0.0	0.0	0.0	0.0	0.0	0.0
23693	AT5G40320	AT5G40320	1.239998	1.081198	2.067462	1.591994	3.058416	0.715848
23694	AT5G40330	MYB23	0.955736	3.490017	2.89423	1.516596	0.763058	0.365391
23695	AT5G40340	AT5G40340	32.807053	25.738701	31.892332	28.612621	31.239704	29.285515
23696	AT5G40348	AT5G40348	0.0	0.0	0.0	0.0	0.0	0.0
23697	AT5G40350	MYB24	0.0	0.0	0.0	0.0	0.0	0.0
23698	AT5G40360	MYB115	0.0	0.0	0.0	0.0	0.0	0.0
23699	AT5G40370	GRXC2	181.552872	169.361801	205.939133	225.946136	224.696686	195.030151
23700	AT5G40380	CRK42	0.450765	1.547455	0.823424	1.283027	1.375339	1.013163
23701	AT5G40382	AT5G40382	0.259071	1.147171	0.337163	1.037247	0.249381	0.0
23702	AT5G40384	MIR866A	0.0	0.0	0.0	0.0	0.0	0.0
23703	AT5G40390	RFS5	61.407543	103.721382	74.680046	91.361778	93.491447	103.970108
23704	AT5G40395	U6acat	0.0	0.0	0.0	1.600507	0.876582	0.415698
23705	AT5G40400	AT5G40400	2.044519	1.565384	2.163885	3.402769	2.140117	2.258458
23706	AT5G40405	PCMP-H14	2.388587	2.561496	1.60913	2.985115	4.939604	3.481516
23707	AT5G40410	PCMP-H15	0.29637	0.0	0.450401	1.810408	1.56518	1.007465
23708	AT5G40420	OLEO2	0.0	0.0	0.0	0.0	0.0	0.0
23709	AT5G40430	MYB22	0.0	0.0	0.0	0.0	0.0	0.0
23710	AT5G40440	MKK3	8.915223	13.961852	11.185204	9.14772	10.581907	9.935094
23711	AT5G40450	AT5G40450	108.073761	66.929993	90.030769	55.641907	66.777077	65.24147
23712	AT5G40460	AT5G40460	4.21872	2.61269	2.615274	5.462661	8.677818	6.138308
23713	AT5G40470	AT5G40470	8.36885	9.086338	12.272088	7.640752	9.540252	12.465852
23714	AT5G40480	GB210	7.937172	7.829754	6.963675	14.36141	10.82593	11.133234
23715	AT5G40490	AT5G40490	10.063231	11.295971	13.514013	18.9958	15.358255	17.759602
23716	AT5G40500	AT5G40500	4.886229	2.08551	4.356648	4.935771	6.717469	8.512273
23717	AT5G40510	AT5G40510	78.043648	84.033165	82.257812	76.458794	93.335037	98.203186
23718	AT5G40520	AT5G40520	5.610743	4.659624	4.986417	5.825881	6.402698	6.137583
23719	AT5G40530	AT5G40530	14.847376	20.98658	12.688205	37.636395	27.386786	25.067917
23720	AT5G40540	AT5G40540	7.972882	12.195801	11.001229	9.915763	12.086648	13.368556
23721	AT5G40550	AT5G40550	6.08959	10.481548	9.664717	8.201901	6.559776	11.606113
23722	AT5G40570	AT5G40570	8.526581	8.389998	7.881696	11.539039	8.926996	8.964076
23723	AT5G40580	PBB2	93.374367	85.888512	89.904739	82.347351	75.205063	61.852676
23724	AT5G40590	AT5G40590	92.380219	143.695145	100.705154	88.477249	62.316463	99.916229
23725	AT5G40600	AT5G40600	2.252592	3.323353	3.50375	2.976436	2.397812	4.152984
