gene_id	transcript_id(s)	flight1	flight2	flight3	ground1	ground2	ground3
AT5G55950	AT5G55950.1	187.00	135.00	172.00	137.00	69.00	131.00
AT5G55960	AT5G55960.1	1791.00	1594.00	1373.00	2269.00	1387.00	1738.00
AT5G55970	AT5G55970.1,AT5G55970.2	2211.00	3424.00	2345.00	914.00	1000.00	1351.00
AT5G55980	AT5G55980.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G55990	AT5G55990.1	621.00	563.00	504.00	632.00	537.00	578.00
AT5G56000	AT5G56000.1	1474.63	1398.49	1491.21	2486.53	1290.50	1904.78
AT5G56010	AT5G56010.1	12897.54	11910.57	10941.82	32081.91	14240.81	21938.60
AT5G56020	AT5G56020.1	492.00	433.00	459.00	357.00	247.00	339.00
AT5G56030	AT5G56030.1,AT5G56030.2	7939.83	7386.93	7456.98	18306.56	7851.68	13497.62
AT5G56040	AT5G56040.1,AT5G56040.2	2447.00	2266.00	2068.00	3239.00	1929.00	2739.00
AT5G56050	AT5G56050.1	161.00	86.00	81.00	202.00	118.00	241.00
AT5G56060	AT5G56060.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56061	AT5G56061.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56070	AT5G56070.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56075	AT5G56075.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56080	AT5G56080.1	204.00	26.00	875.00	1162.00	1104.00	286.00
AT5G56090	AT5G56090.1	763.00	1027.00	751.00	2080.00	992.00	1790.00
AT5G56100	AT5G56100.1	2055.00	1729.00	2429.00	67.00	424.00	260.00
AT5G56110	AT5G56110.1	22.00	0.00	0.00	0.00	0.00	11.00
AT5G56120	AT5G56120.1	949.00	615.00	1021.00	1715.00	1147.00	1251.00
AT5G56130	AT5G56130.1	753.00	788.00	565.00	1068.00	448.00	931.00
AT5G56140	AT5G56140.1	6809.00	6496.00	6292.00	3159.00	2642.00	3324.00
AT5G56150	AT5G56150.1,AT5G56150.2	3468.00	2874.00	3118.00	3771.00	2455.00	3844.00
AT5G56160	AT5G56160.1	159.00	316.00	180.00	393.00	206.00	337.00
AT5G56170	AT5G56170.1	2763.00	2262.00	2550.00	2264.00	1616.00	2198.00
AT5G56180	AT5G56180.1,AT5G56180.2	1423.00	1511.00	1832.00	1292.00	889.00	1220.00
AT5G56190	AT5G56190.1,AT5G56190.2	1760.00	1529.00	1835.00	1971.00	1526.00	1951.00
AT5G56200	AT5G56200.1	12.00	11.00	15.00	112.00	70.00	73.00
AT5G56210	AT5G56210.1	1291.00	1230.00	1042.00	606.00	461.00	752.00
AT5G56220	AT5G56220.1	1432.00	965.00	931.00	1290.00	505.00	1056.00
AT5G56230	AT5G56230.1	117.00	2.00	44.00	65.00	53.00	142.00
AT5G56240	AT5G56240.1,AT5G56240.2	5255.00	4124.00	4416.00	4597.00	3480.00	4763.00
AT5G56250	AT5G56250.1,AT5G56250.2	1168.00	810.00	724.00	1386.00	638.00	1332.00
AT5G56260	AT5G56260.1	1004.00	809.00	773.00	1052.00	733.00	864.00
AT5G56270	AT5G56270.1	464.00	538.00	421.00	356.00	371.00	405.00
AT5G56280	AT5G56280.1	934.00	848.00	810.00	1649.00	967.00	1541.00
AT5G56290	AT5G56290.1	3524.00	3154.00	3205.00	2465.00	2324.00	2936.00
AT5G56300	AT5G56300.1	0.00	0.00	19.00	1.00	0.00	0.00
AT5G56310	AT5G56310.1	105.00	84.00	63.00	212.00	115.00	218.00
AT5G56320	AT5G56320.1	839.00	577.00	705.00	784.00	259.00	523.00
AT5G56325	AT5G56325.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56330	AT5G56330.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56340	AT5G56340.1	1918.00	1847.00	1664.00	1451.00	1171.00	1574.00
AT5G56350	AT5G56350.1	6450.00	6324.00	6083.00	10243.00	5050.00	8875.00
AT5G56360	AT5G56360.1	5689.00	4277.00	4657.00	7566.00	3906.00	5320.00
AT5G56365	AT5G56365.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56367	AT5G56367.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56368	AT5G56368.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56369	AT5G56369.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56370	AT5G56370.1,AT5G56370.2	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56380	AT5G56380.1	0.00	0.00	0.00	0.00	0.00	26.00
AT5G56390	AT5G56390.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56400	AT5G56400.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56410	AT5G56410.1	25.00	0.00	0.00	0.00	0.00	0.00
AT5G56420	AT5G56420.1,AT5G56420.2	403.00	260.00	297.00	420.00	285.00	284.00
AT5G56430	AT5G56430.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56440	AT5G56440.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56450	AT5G56450.1	237.00	142.00	164.00	311.00	206.00	282.00
AT5G56452	AT5G56452.1,AT5G56452.2	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56460	AT5G56460.1	975.00	1150.00	702.00	905.00	515.00	890.00
AT5G56470	AT5G56470.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56480	AT5G56480.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56490	AT5G56490.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56500	AT5G56500.1,AT5G56500.2	4391.00	3938.00	3440.00	7012.00	3746.00	5108.00
AT5G56510	AT5G56510.1	0.00	0.00	0.00	7.00	0.00	0.00
AT5G56520	AT5G56520.1	227.00	334.00	115.00	195.00	123.00	205.00
AT5G56530	AT5G56530.1,AT5G56530.2	2874.00	3153.00	2536.00	3862.00	2260.00	3054.00
AT5G56540	AT5G56540.1	1451.00	1045.00	1320.00	1687.00	879.00	1572.00
AT5G56544	AT5G56544.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56550	AT5G56550.1	920.00	1684.00	1549.00	149.00	233.00	179.00
AT5G56560	AT5G56560.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56570	AT5G56570.1	0.00	0.00	0.00	0.00	0.00	9.00
AT5G56580	AT5G56580.1	643.00	394.00	574.00	1187.00	544.00	658.00
AT5G56590	AT5G56590.1	294.00	385.00	322.00	363.00	332.00	295.00
AT5G56600	AT5G56600.1,AT5G56600.2	195.00	295.00	210.00	600.00	230.00	340.00
AT5G56605	AT5G56605.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56610	AT5G56610.1,AT5G56610.2	568.00	447.00	610.00	617.00	424.00	635.00
AT5G56620	AT5G56620.1	55.00	71.00	29.00	153.00	74.00	123.00
AT5G56630	AT5G56630.1	2726.00	2527.00	2322.00	4341.00	2534.00	3759.00
AT5G56640	AT5G56640.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56650	AT5G56650.1	2328.00	2078.00	2164.00	2459.00	1617.00	2254.00
AT5G56660	AT5G56660.1	1762.00	1605.00	2110.00	1795.00	1092.00	1621.00
AT5G56670	AT5G56670.1	7232.00	5679.00	6363.00	10115.00	5550.00	7807.00
AT5G56680	AT5G56680.1	3287.00	2535.00	2754.00	4558.00	2187.00	2849.00
AT5G56690	AT5G56690.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56700	AT5G56700.1	5.00	0.00	16.00	12.00	0.00	19.00
AT5G56710	AT5G56710.1,AT5G56710.2	14142.00	11096.00	12649.00	22689.00	10932.00	16788.00
AT5G56720	AT5G56720.1	41.00	85.00	118.00	84.00	21.00	0.00
AT5G56730	AT5G56730.1	724.00	349.00	486.00	760.00	511.00	635.00
AT5G56740	AT5G56740.1	1233.00	1162.00	810.00	1603.00	816.00	1165.00
AT5G56745	AT5G56745.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56747	AT5G56747.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56750	AT5G56750.1	1801.00	1648.00	1703.00	1145.00	916.00	1220.00
AT5G56760	AT5G56760.1	3216.00	3291.00	3002.00	3377.00	2364.00	3047.00
AT5G56770	AT5G56770.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56780	AT5G56780.1	154.00	289.00	194.00	194.00	122.00	293.00
AT5G56790	AT5G56790.1	1604.00	1254.00	1180.00	1541.00	949.00	1243.00
AT5G56795	AT5G56795.1	7.01	0.00	6.00	0.00	0.00	15.00
AT5G56800	AT5G56800.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56810	AT5G56810.1	0.00	0.00	9.00	14.00	0.00	4.00
AT5G56820	AT5G56820.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56830	AT5G56830.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56840	AT5G56840.1	56.00	222.00	35.00	75.00	34.00	26.00
AT5G56850	AT5G56850.1,AT5G56850.2	47.00	11.00	12.00	59.00	14.00	66.00
AT5G56860	AT5G56860.1	60.00	51.00	33.00	25.00	86.00	69.00
AT5G56865	AT5G56865.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56870	AT5G56870.1	34444.00	22013.00	32736.00	6030.00	9489.00	10025.00
AT5G56880	AT5G56880.1	15.00	0.00	0.00	5.00	12.00	2.00
AT5G56890	AT5G56890.1	2358.00	1873.00	1925.00	3015.00	2021.00	1983.00
AT5G56900	AT5G56900.1,AT5G56900.2	2374.00	1699.00	2036.00	1642.00	1171.00	1190.00
AT5G56910	AT5G56910.1	20.00	5.00	18.00	26.00	4.00	42.00
AT5G56920	AT5G56920.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56930	AT5G56930.1	566.00	571.00	540.00	438.00	372.00	585.00
AT5G56940	AT5G56940.1	1246.00	799.00	1150.00	1821.00	1010.00	1722.00
AT5G56950	AT5G56950.1	6012.00	6699.00	5779.00	10636.00	6299.00	10235.00
AT5G56960	AT5G56960.1	87.00	50.00	1.00	5.00	8.00	52.00
AT5G56970	AT5G56970.1	44.00	128.00	83.00	129.00	49.00	88.00
AT5G56975	AT5G56975.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G56980	AT5G56980.1	3349.00	4533.00	3353.00	3037.00	2095.00	3898.00
AT5G56990	AT5G56990.1	9.00	25.00	82.00	12.00	42.00	51.00
AT5G57000	AT5G57000.1,AT5G57000.2	562.00	614.00	529.00	439.00	288.00	396.00
AT5G57010	AT5G57010.1	215.00	334.00	176.00	237.00	209.00	239.00
AT5G57015	AT5G57015.1	1155.00	748.00	785.00	1122.00	669.00	859.00
AT5G57020	AT5G57020.1	4516.00	3965.00	4059.00	3750.00	2436.00	3658.00
AT5G57030	AT5G57030.1	124.00	468.00	191.00	377.00	294.00	556.00
AT5G57035	AT5G57035.1	1702.00	1654.00	1544.00	1471.00	1260.00	1483.00
AT5G57040	AT5G57040.1	393.00	758.00	472.00	364.00	383.00	455.00
AT5G57050	AT5G57050.1,AT5G57050.2	705.00	750.00	480.00	724.00	472.00	515.00
AT5G57060	AT5G57060.1,AT5G57060.2	314.00	535.00	314.00	707.00	332.00	427.00
AT5G57070	AT5G57070.1	1804.00	1575.00	1604.00	3292.00	2167.00	2418.00
AT5G57080	AT5G57080.1	0.00	3.00	17.00	14.00	7.00	13.00
AT5G57090	AT5G57090.1	2570.00	2410.00	2550.00	2643.00	1491.00	1587.00
AT5G57100	AT5G57100.1	1008.00	1602.00	946.00	874.00	683.00	1178.00
AT5G57110	AT5G57110.1,AT5G57110.2	7132.00	6509.00	5705.00	8562.00	6922.00	6958.00
AT5G57120	AT5G57120.1	4582.00	4205.00	3877.00	6689.00	3658.00	5230.00
AT5G57123	AT5G57123.1	32.00	29.00	38.00	56.00	46.00	96.00
AT5G57126	AT5G57126.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57130	AT5G57130.1	1659.00	1768.00	1189.00	2124.00	1367.00	1573.00
AT5G57140	AT5G57140.1	269.00	219.00	160.00	250.00	225.00	275.00
AT5G57150	AT5G57150.1,AT5G57150.2,AT5G57150.3,AT5G57150.4	1918.00	1767.00	1465.00	2519.00	1848.00	2922.00
AT5G57160	AT5G57160.1	2265.00	1594.00	1721.00	1979.00	1387.00	1489.00
AT5G57170	AT5G57170.1,AT5G57170.2	133.00	74.00	137.00	151.00	41.00	149.00
AT5G57180	AT5G57180.1,AT5G57180.2,AT5G57180.3	258.00	380.00	153.00	497.00	414.00	691.00
AT5G57181	AT5G57181.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57190	AT5G57190.1	44.00	121.00	31.00	60.00	51.00	70.00
AT5G57200	AT5G57200.1	17.00	36.00	25.00	8.00	29.00	0.00
AT5G57210	AT5G57210.1	700.00	833.00	698.00	1033.00	640.00	900.00
AT5G57220	AT5G57220.1	19.00	114.00	133.00	541.00	125.00	225.00
AT5G57230	AT5G57230.1	264.00	167.00	226.00	318.00	139.00	287.00
AT5G57240	AT5G57240.1,AT5G57240.2	72.03	48.00	84.72	81.47	77.81	31.00
AT5G57250	AT5G57250.1	585.97	500.00	403.28	644.53	304.19	708.00
AT5G57260	AT5G57260.1	19.00	54.00	21.00	58.00	61.00	36.00
AT5G57270	AT5G57270.1,AT5G57270.2,AT5G57270.3	583.00	539.00	431.00	780.00	479.00	699.00
AT5G57280	AT5G57280.1	677.00	368.00	387.00	1014.00	504.00	752.00
AT5G57290	AT5G57290.1,AT5G57290.2,AT5G57290.3	13588.00	10992.00	12332.00	20879.00	9954.00	15742.00
AT5G57300	AT5G57300.1,AT5G57300.2,AT5G57300.3	2049.00	1603.00	1764.00	2183.00	1347.00	1780.00
AT5G57310	AT5G57310.1	0.00	0.00	0.00	3.00	0.00	0.00
AT5G57320	AT5G57320.1	79.00	19.00	5.00	25.00	10.00	47.00
AT5G57330	AT5G57330.1	4885.00	3971.00	4055.00	4881.00	3090.00	4100.00
AT5G57340	AT5G57340.1,AT5G57340.2	910.00	909.00	1260.00	303.00	273.00	316.00
AT5G57345	AT5G57345.1	342.00	293.00	311.00	242.00	146.00	388.00
AT5G57350	AT5G57350.1,AT5G57350.2	1843.00	1281.00	1750.00	1640.00	1132.00	1215.00
AT5G57360	AT5G57360.1,AT5G57360.2	1818.00	1960.00	1594.00	1702.00	1315.00	1603.00
AT5G57370	AT5G57370.1	1044.00	1145.00	773.00	1048.00	727.00	878.00
AT5G57380	AT5G57380.1	10.00	0.00	0.00	11.00	0.00	0.00
AT5G57390	AT5G57390.1	76.00	38.00	104.00	243.00	71.00	107.00
AT5G57391	AT5G57391.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57400	AT5G57400.1	18.00	59.00	90.00	44.00	0.00	41.00
AT5G57410	AT5G57410.1,AT5G57410.2,AT5G57410.3	1103.00	700.00	893.00	1288.00	824.00	894.00
AT5G57420	AT5G57420.1	22.00	0.00	58.00	76.00	18.00	22.00
AT5G57440	AT5G57440.1	1348.00	1182.00	1104.00	1206.00	663.00	1031.00
AT5G57450	AT5G57450.1,AT5G57450.2	109.00	22.00	58.00	53.00	28.00	77.00
AT5G57460	AT5G57460.1	2931.00	2437.00	2027.00	2878.00	1830.00	2434.00
AT5G57480	AT5G57480.1	1649.00	1697.00	2183.00	2407.00	993.00	1819.00
AT5G57490	AT5G57490.1	3616.00	2940.00	2794.00	3189.00	1944.00	2974.00
AT5G57500	AT5G57500.1	26.00	85.00	8.00	144.00	87.00	61.00
AT5G57510	AT5G57510.1	33.00	0.00	53.00	19.00	5.00	82.00
AT5G57520	AT5G57520.1	0.00	3.00	12.00	0.00	0.00	0.00
AT5G57530	AT5G57530.1	149.00	240.00	170.00	260.00	119.00	419.00
AT5G57535	AT5G57535.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57540	AT5G57540.1	123.00	33.00	15.00	89.00	19.00	35.00
AT5G57550	AT5G57550.1	0.00	6.00	0.00	0.00	0.00	0.00
AT5G57560	AT5G57560.1	747.00	771.00	998.00	851.00	830.00	682.00
AT5G57565	AT5G57565.1,AT5G57565.2,AT5G57565.3,AT5G57565.4,AT5G57565.5	108.75	110.22	259.91	67.06	44.33	35.86
AT5G57567	AT5G57567.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57570	AT5G57570.1	0.00	0.00	0.00	0.00	5.00	11.00
AT5G57580	AT5G57580.1	3765.00	2844.00	3272.00	2293.00	2100.00	2657.00
AT5G57590	AT5G57590.1	605.00	479.00	589.00	622.00	425.00	638.00
AT5G57610	AT5G57610.1	1120.00	1471.00	917.00	1020.00	744.00	1141.00
AT5G57620	AT5G57620.1	1424.00	800.00	1296.00	773.00	702.00	1028.00
AT5G57625	AT5G57625.1	1719.00	1186.00	1754.00	1818.00	1303.00	2164.00
AT5G57630	AT5G57630.1	3055.25	2411.78	2363.09	3441.94	2970.67	3577.14
AT5G57640	AT5G57640.1	0.00	0.00	0.00	0.00	4.00	5.00
AT5G57650	AT5G57650.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57655	AT5G57655.1,AT5G57655.2	18338.00	11563.00	16450.00	3963.00	6402.00	5541.00
AT5G57660	AT5G57660.1	3154.00	1320.00	2195.00	749.00	576.00	1046.00
AT5G57670	AT5G57670.2	108.00	137.00	142.00	122.00	111.00	105.00
AT5G57685	AT5G57685.1	6777.00	4188.00	5872.00	2935.00	3272.00	3546.00
AT5G57690	AT5G57690.1	30.00	3.00	18.00	12.00	14.00	10.00
AT5G57700	AT5G57700.1,AT5G57700.2,AT5G57700.3,AT5G57700.4	1042.00	807.00	859.00	1229.00	750.00	812.00
AT5G57710	AT5G57710.1	1720.00	1524.00	1352.00	1446.00	1221.00	1711.00
AT5G57720	AT5G57720.1	0.00	0.00	17.00	0.00	0.00	0.00
AT5G57730	AT5G57730.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57735	AT5G57735.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57740	AT5G57740.1	1478.00	1404.00	1380.00	1538.00	1165.00	1598.00
AT5G57747	AT5G57747.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57750	AT5G57750.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57760	AT5G57760.1	0.00	7.38	0.00	0.00	0.00	0.00
AT5G57770	AT5G57770.1	1578.00	872.62	889.00	939.00	621.00	740.00
AT5G57780	AT5G57780.1	57.00	54.00	100.00	175.00	31.00	98.00
AT5G57785	AT5G57785.1	142.00	172.00	102.00	244.00	181.00	291.00
AT5G57790	AT5G57790.1,AT5G57790.2	15.00	63.00	65.00	54.00	74.00	149.00
AT5G57800	AT5G57800.1	578.00	714.00	514.00	841.00	397.00	566.00
AT5G57810	AT5G57810.1	12.00	0.00	30.00	45.00	37.00	22.00
AT5G57815	AT5G57815.1	949.00	883.00	1223.00	1130.00	881.00	1120.00
AT5G57820	AT5G57820.1	7.00	0.00	0.00	23.00	6.00	0.00
AT5G57830	AT5G57830.1	1442.00	902.00	1308.00	958.00	843.00	967.00
AT5G57840	AT5G57840.1	782.00	838.00	666.00	844.00	521.00	939.00
AT5G57850	AT5G57850.1	606.00	493.00	648.00	622.00	499.00	682.00
AT5G57860	AT5G57860.1,AT5G57860.2,AT5G57860.3,AT5G57860.4	523.00	538.00	718.00	667.00	607.00	738.00
AT5G57870	AT5G57870.1,AT5G57870.2	12803.00	11654.00	10316.00	13559.00	7609.00	10826.00
AT5G57880	AT5G57880.1	51.63	1.06	32.96	9.55	58.48	29.59
AT5G57885	AT5G57885.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G57887	AT5G57887.1	2326.37	1306.94	2038.04	983.45	1158.52	1058.41
AT5G57890	AT5G57890.1	408.02	237.91	443.42	472.64	214.77	446.11
AT5G57900	AT5G57900.1	2140.00	2709.00	2337.00	1753.00	1197.00	1857.00
AT5G57910	AT5G57910.1	1210.00	1497.00	1496.00	816.00	780.00	1053.00
AT5G57920	AT5G57920.1	15.00	14.00	28.00	63.00	52.00	16.00
AT5G57930	AT5G57930.1,AT5G57930.2	1026.00	1053.00	873.00	540.00	763.00	835.00
AT5G57940	AT5G57940.1,AT5G57940.2,AT5G57940.3	3097.00	2921.00	2807.00	2492.00	1918.00	2348.00
AT5G57950	AT5G57950.1	841.00	717.00	849.00	850.00	512.00	860.00
AT5G57960	AT5G57960.1	371.00	579.00	504.00	468.00	329.00	490.00
AT5G57970	AT5G57970.1,AT5G57970.2	517.00	574.00	621.00	580.00	448.00	791.00
AT5G57980	AT5G57980.1	121.00	65.00	209.00	172.00	56.00	86.00
AT5G57990	AT5G57990.1	5260.00	4810.00	3401.00	7320.00	3654.00	5702.00
AT5G58000	AT5G58000.1	1859.00	2084.00	1721.00	2116.00	1876.00	2052.00
AT5G58003	AT5G58003.1	781.00	551.00	509.00	698.00	470.00	587.00
AT5G58005	AT5G58005.1,AT5G58005.2	405.00	644.00	526.00	706.00	436.00	506.00
AT5G58010	AT5G58010.1	1672.00	1277.00	1281.00	986.00	761.00	1129.00
AT5G58020	AT5G58020.1	2184.00	2423.00	2306.00	2484.00	1580.00	2440.00
AT5G58030	AT5G58030.1	2373.00	2200.00	2278.00	3016.00	2060.00	2506.00
AT5G58040	AT5G58040.1	4343.00	3677.00	3889.00	3353.00	2510.00	3030.00
AT5G58050	AT5G58050.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58060	AT5G58060.1,AT5G58060.2	4855.64	4631.86	4357.48	4597.14	2656.46	3958.61
AT5G58070	AT5G58070.1	6700.36	10127.14	6608.52	6301.86	5531.54	6896.39
AT5G58080	AT5G58080.1	0.00	0.00	0.00	0.00	0.00	27.00
AT5G58090	AT5G58090.1	2392.00	2234.00	2033.00	1930.00	1299.00	1755.00
AT5G58100	AT5G58100.1	2971.00	2427.00	2365.00	3145.00	2105.00	2691.00
AT5G58110	AT5G58110.1	4258.00	4529.00	3771.00	4395.00	3144.00	3715.00
AT5G58120	AT5G58120.1	330.00	399.00	188.00	486.00	267.00	293.00
AT5G58130	AT5G58130.1	2692.00	1822.00	1893.00	2066.00	1154.00	1367.00
AT5G58140	AT5G58140.1,AT5G58140.2,AT5G58140.3,AT5G58140.4	836.36	962.81	566.33	982.91	553.61	996.95
AT5G58150	AT5G58150.1	913.64	756.19	532.67	1169.09	892.39	980.05
AT5G58160	AT5G58160.1	797.00	755.00	656.00	906.00	542.00	737.00
AT5G58170	AT5G58170.1	0.00	0.00	0.00	0.00	3.00	0.00
AT5G58180	AT5G58180.1,AT5G58180.2	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58190	AT5G58190.1,AT5G58190.2	651.00	519.00	748.00	818.00	423.00	707.00
AT5G58200	AT5G58200.1,AT5G58200.2	3010.00	2357.00	2666.00	2021.00	1845.00	2200.00
AT5G58210	AT5G58210.1,AT5G58210.2,AT5G58210.3,AT5G58210.4	513.00	458.00	306.00	458.00	207.00	334.00
AT5G58220	AT5G58220.1,AT5G58220.2,AT5G58220.3	2970.00	2726.00	2930.00	2171.00	1746.00	2065.00
AT5G58230	AT5G58230.1	1841.00	1815.00	1677.00	2717.00	1557.00	2226.00
AT5G58240	AT5G58240.1,AT5G58240.2	1112.00	1039.00	1076.00	984.00	764.00	975.00
AT5G58250	AT5G58250.1	701.00	424.00	570.00	750.00	391.00	602.00
AT5G58260	AT5G58260.1,AT5G58260.2	0.00	0.00	23.00	6.00	0.00	1.00
AT5G58270	AT5G58270.1	1649.00	1588.00	1280.00	1754.00	1045.00	1566.00
AT5G58280	AT5G58280.1	45.00	5.00	21.00	33.00	4.00	49.00
AT5G58290	AT5G58290.1	11589.00	9725.00	10603.00	10892.00	6897.00	8708.00
AT5G58300	AT5G58300.1,AT5G58300.2	2575.00	2527.00	1771.00	3127.00	2158.00	3014.00
AT5G58310	AT5G58310.1	0.00	0.00	0.00	0.00	2.00	6.00
AT5G58320	AT5G58320.1,AT5G58320.2,AT5G58320.3	2493.00	1993.00	2403.00	2839.00	1760.00	2961.00
AT5G58330	AT5G58330.1,AT5G58330.2,AT5G58330.3	1134.00	1360.00	896.00	1067.00	983.00	1473.00
AT5G58340	AT5G58340.1,AT5G58340.2	559.00	626.00	390.00	598.00	396.00	564.00
AT5G58350	AT5G58350.1	4597.00	4148.00	3959.00	3993.00	3269.00	4301.00
AT5G58360	AT5G58360.1	382.00	279.00	247.00	17.00	62.00	89.00
AT5G58370	AT5G58370.1,AT5G58370.2	1149.00	602.00	676.00	958.00	438.00	820.00
AT5G58375	AT5G58375.1	3602.00	3028.00	3585.00	2332.00	2099.00	2892.00
AT5G58380	AT5G58380.1	1897.00	1928.00	1850.00	1853.00	1359.00	1805.00
AT5G58390	AT5G58390.1	0.00	0.00	0.00	0.00	7.00	0.00
AT5G58400	AT5G58400.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58410	AT5G58410.1	3763.00	2934.00	2887.00	2989.00	2102.00	2459.00
AT5G58412	AT5G58412.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58420	AT5G58420.1	17563.00	13801.00	15912.00	24215.00	10513.00	16184.00
AT5G58430	AT5G58430.1	3254.00	3349.00	2841.00	2446.00	1679.00	2159.00
AT5G58440	AT5G58440.1	2195.00	1729.00	1748.00	1714.00	1291.00	1714.00
AT5G58450	AT5G58450.1	2221.00	2127.00	1871.00	2406.00	1577.00	2136.00
AT5G58460	AT5G58460.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58465	AT5G58465.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58470	AT5G58470.1,AT5G58470.2	3245.00	2627.00	2494.00	3505.00	2208.00	2727.00
AT5G58480	AT5G58480.1	197.00	466.00	304.00	442.00	260.00	445.00
AT5G58490	AT5G58490.1	2837.00	2820.00	2484.00	3261.00	2187.00	2875.00
AT5G58495	AT5G58495.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58500	AT5G58500.1	111.00	177.00	132.00	166.00	91.00	209.00
AT5G58510	AT5G58510.1	1932.00	1440.00	1670.00	2036.00	1062.00	1451.00
AT5G58520	AT5G58520.1	2353.00	1735.00	1541.00	1441.00	1134.00	1133.00
AT5G58530	AT5G58530.1	556.00	402.00	324.00	446.00	303.00	458.00
AT5G58540	AT5G58540.1,AT5G58540.2,AT5G58540.3	2220.00	1808.00	2081.00	1371.00	1061.00	1276.00
AT5G58550	AT5G58550.1,AT5G58550.2	1426.00	974.00	1001.00	1064.00	858.00	964.00
AT5G58560	AT5G58560.1	2476.00	2105.58	2313.00	2337.43	1708.00	2138.31
AT5G58570	AT5G58570.1	87.00	123.42	66.00	177.57	61.00	193.69
AT5G58575	AT5G58575.1	1802.00	1532.00	1430.00	1520.00	1031.00	1403.00
AT5G58580	AT5G58580.1	79.00	17.00	41.00	36.00	40.00	97.00
AT5G58590	AT5G58590.1	1420.00	1309.00	1171.00	2345.00	1177.00	2014.00
AT5G58595	AT5G58595.1	0.00	0.00	0.00	0.00	0.00	0.00
AT5G58600	AT5G58600.1,AT5G58600.2	241.00	59.00	92.00	365.00	120.00	135.00
AT5G58610	AT5G58610.1	28.00	0.00	21.00	218.00	72.00	159.00
AT5G58620	AT5G58620.1	2723.00	2132.00	2355.00	5123.00	3142.00	4437.00
AT5G58630	AT5G58630.1	18.00	18.00	46.00	55.00	45.00	20.00
AT5G58640	AT5G58640.1,AT5G58640.2	1756.00	1653.29	1555.00	1553.00	1250.00	1380.00
AT5G58650	AT5G58650.1	422.00	463.71	349.00	325.00	206.00	354.00
AT5G58660	AT5G58660.1	401.00	331.00	561.00	324.00	326.00	256.00
AT5G58670	AT5G58670.1	434.00	640.00	418.00	698.00	676.00	621.00
AT5G58680	AT5G58680.1	0.00	0.00	12.00	21.00	2.00	7.00
