gene_name	Ensembl_ID	baseMean	log2FoldChange_condition_stage_sham_vs_sbs	lfcSE_condition_stage_sham_vs_sbs	stat_condition_stage_sham_vs_sbs	pvalue_condition_stage_sham_vs_sbs	padj_condition_stage_sham_vs_sbs	contrast_vector	outcome
NA	nubpl	122.541690825304	-0.19826735854209	0.206591772870984	-0.959705973702582	0.337203215926088	0.474555178259175	0	not_DE
NA	nucb1	1444.30635617393	-0.782474683401359	0.133175310553309	-5.87552362483991	4.21508845022884e-09	5.47563640154794e-08	1	DE
NA	nucb2b	1637.64772536559	0.958221809406393	0.266574601270002	3.59457279441206	0.000324924290903706	0.00147830109431726	1	DE
NA	nucks1a	937.37662877105	-0.0740497964607262	0.356984687668006	-0.207431296127727	0.83567304330179	0.894982538284584	0	not_DE
NA	nucks1b	974.343351931013	0.557503380597804	0.136801628866352	4.0752685857451	4.59612684252661e-05	0.000261927421830945	1	DE
NA	nudc	591.102733188568	-0.760680507355391	0.130729159451428	-5.81875161247419	5.92887607059785e-09	7.52053491535691e-08	1	DE
NA	nudcd1	234.286875096673	-0.698652735879287	0.136530578132423	-5.11718873116946	3.1012326702613e-07	2.85601624313692e-06	1	DE
NA	nudcd3	539.297143355433	0.145834631353409	0.235881648695702	0.618253400210638	0.536408314462263	0.662963638703534	0	not_DE
NA	nudt1	44.8350700078584	-0.591665832664663	0.572530132749541	-1.03342304416926	0.301405966919661	0.436472205442261	0	not_DE
NA	nudt12	353.928383956927	-0.426441125938124	0.385715184955404	-1.10558552675967	0.268905957105326	0.401353552234976	0	not_DE
NA	nudt13	3.12942546844633	-0.728721276517585	0.726188252202786	-1.00348810973892	0.315625411011409	0.451938518408511	0	not_DE
NA	nudt14	8.71167299200925	-0.129275801253161	0.516189052363882	-0.250442741203332	0.802244979778641	0.872088063717419	0	not_DE
NA	nudt14_1	9.52986722635698	-1.376564639067	0.46067217850857	-2.98816534465711	0.00280657674218828	0.00966336007061422	1	DE
NA	nudt15	63.2632784766891	-0.181525698342941	0.274677470903856	-0.660868536999452	0.50869662496164	0.638849310056509	0	not_DE
NA	nudt17	346.238805770256	-0.0490876144775577	0.204489214779965	-0.24004989471145	0.810291576797685	0.877101862798613	0	not_DE
NA	nudt18	43.3273475496564	1.12772811740999	0.580443081850866	1.94287459472165	0.0520313121976714	0.111647613432041	0	not_DE
NA	nudt19	226.574925937853	0.996530766769582	0.191960939679225	5.19132052820135	2.08807801265691e-07	1.99350913780051e-06	1	DE
NA	nudt2	242.070344067168	0.0812669727252255	0.251517832637428	0.323106206319673	0.746614810184546	0.830939785826037	0	not_DE
NA	nudt21	381.530637254587	-0.291012985140987	0.118813332576981	-2.44932937094779	0.0143122503510791	0.0384594183693765	1	DE
NA	nudt22	125.748164170471	-0.412202174363197	0.152529063849655	-2.70245003778098	0.00688305281178849	0.0208248494512013	1	DE
NA	nudt3a	490.149759664188	0.883946348461945	0.161852847475317	5.46141981590253	4.7234158202511e-08	5.08752957022089e-07	1	DE
NA	nudt3b	54.7360886043525	-0.625529208971106	0.33464259435312	-1.86924563557213	0.0615886478120724	0.1278396515495	0	not_DE
NA	nudt4b	142.665111219114	3.67542295441725	0.28387137281404	12.9474942047959	2.42749052414536e-38	3.57953706872935e-36	1	DE
NA	nudt5	366.091016717467	-1.11448062802528	0.319579205302529	-3.48733775393885	0.000487854826678428	0.00210624392145429	1	DE
NA	nudt6	54.7804772340203	-1.08978240811443	0.208337285021835	-5.23085633951796	1.6872659733013e-07	1.63851979445681e-06	1	DE
NA	nudt7	486.372319637335	1.16791005844463	0.38826828154308	3.0079975984725	0.00262975216080021	0.00913572434153747	1	DE
NA	nudt8	202.019210692925	0.416255915131505	0.129920895122425	3.20391815911725	0.00135571008282568	0.00515502776390491	1	DE
NA	nudt9	516.123341438041	-0.302202737508544	0.241612450148126	-1.25077469030785	0.211016691385336	0.334325690438024	0	not_DE
NA	nuf2	130.698613129773	-2.84859333574455	0.608906492341151	-4.67821146854938	2.89388015563539e-06	2.19302823785731e-05	1	DE
NA	nufip1	91.6188048579098	0.642777408476034	0.227419382739757	2.82639676852691	0.00470749147001727	0.015115837483699	1	DE
NA	nufip2	1096.08132371255	-0.319470781548292	0.163446290580262	-1.95459181370294	0.0506312683332345	0.109277610247362	0	not_DE
NA	numa1	271.683587661529	-3.15968945330173	0.572363787535551	-5.52042166557485	3.38187132418972e-08	3.74348071108811e-07	1	DE
NA	numb	762.14020173217	0.244652521753606	0.400380521446655	0.61105001029927	0.541166472749792	0.667080510993213	0	not_DE
NA	numbl	6.03061903198982	-2.36272640355489	0.735511303785747	-3.21235906422336	0.00131649723754693	0.00503373762397748	1	DE
NA	numbl_1	10.9769886707246	-1.12201269885823	0.4768092882758	-2.35316871220265	0.0186141863414031	0.0478995780861721	1	DE
NA	nup107	562.036944094221	-0.0420670243421919	0.176387625587191	-0.238491924828352	0.811499577746132	0.878064164206374	0	not_DE
NA	nup133	454.68161685673	0.00968079757533311	0.116894635785681	0.0828164398671144	0.933997496909289	0.958330019505211	0	not_DE
NA	nup153	713.769197378285	-0.264255160364547	0.175823148057861	-1.50296001000725	0.132849356562197	0.234090412555324	0	not_DE
NA	nup155	656.053612024866	0.0565912373985966	0.0924502459286942	0.612126412754431	0.540454123545498	0.666434544678578	0	not_DE
NA	nup160	685.581541059455	0.0329196713381517	0.189524390824944	0.173696225561586	0.862104204000585	0.912337453360096	0	not_DE
NA	nup188	511.247508711135	-0.205140160048777	0.16142902845726	-1.27077615475515	0.203808294111053	0.32575926640513	0	not_DE
NA	nup205	113.073295918918	-0.458882386136155	0.351045054002616	-1.30718943595409	0.191148382432859	0.310045104302312	0	not_DE
NA	nup205_1	182.533087925781	-0.346619088895372	0.243060605937563	-1.42606033404035	0.153850927192687	0.262543846479606	0	not_DE
NA	nup210	1338.41807236209	-0.0958870106936702	0.139221105322061	-0.688739041913611	0.490987502485792	0.623385052517569	0	not_DE
NA	nup214	740.889582747154	-0.0834665968693935	0.124346068017125	-0.671244360198817	0.502064873359053	0.633023875596693	0	not_DE
NA	nup35	197.514660034842	-0.20475615851231	0.135249980956528	-1.51390896371456	0.130048930370143	0.230203797932087	0	not_DE
NA	nup37	119.107146132215	-0.498941515142198	0.167321379789619	-2.98193521813853	0.00286432601567741	0.00983069387453262	1	DE
NA	nup43	160.209307111189	-0.0500222935867145	0.203944912120178	-0.245273554837387	0.806244626636706	0.874664937791892	0	not_DE
NA	nup50	1098.85195329274	0.00554456459391761	0.214433668866953	0.0258567818347489	0.979371571609897	0.986488455935717	0	not_DE
NA	nup54	715.279239790997	-0.0964610751293611	0.119577286734193	-0.806683926051805	0.419848607168605	0.556525739493169	0	not_DE
NA	nup58	330.456274563312	-0.0675173770277709	0.132106701512473	-0.51108214991952	0.609293534454485	0.725037101294527	0	not_DE
NA	nup62l	4.88440218799703	0.161844278327624	0.805844582532796	0.200838079495356	0.840825186400082	0.897855749747485	0	not_DE
NA	nup62l_2	18.4937160185494	0.0333640431831557	1.35211995914303	0.0246753573583085	0.980313911073974	0.98705590438928	0	not_DE
NA	nup85	312.618878672954	-0.0758328057976553	0.189664758031317	-0.399825495177834	0.689285051095304	0.787389885143952	0	not_DE
NA	nup88	53.4624674761802	0.926262737306671	0.904195634796258	1.0244052300865	0.305643912669519	0.441062308415099	0	not_DE
NA	nup88_1	64.8158587124269	-1.2816918853358	0.521979113928456	-2.45544668576811	0.0140709622959632	0.0378973634439982	1	DE
NA	nup93	276.561599473229	-0.168840431426114	0.169966687709341	-0.993373664578599	0.32052789067898	0.457149814170418	0	not_DE
NA	nup98	1347.45154952226	-0.473242456564007	0.216697913472145	-2.18388100273443	0.0289709933139957	0.0690228025675556	0	not_DE
NA	nupl2	105.590357160228	-0.305948026170993	0.182373175898549	-1.67759334487428	0.0934265129045131	0.177952868228779	0	not_DE
NA	nupr1	1732.5321908823	0.805841761913843	0.925973648936822	0.870264248706309	0.384156011832623	0.522235465133598	0	not_DE
NA	nupr1_1	309.225155098767	0.616293339780098	1.17763722640459	0.523330382193916	0.600744361649712	0.717554627739145	0	not_DE
NA	nus1	295.73157977799	0.31333313240173	0.195327524886826	1.6041422353725	0.108682703995598	0.200580840801828	0	not_DE
NA	nusap1	188.741200143565	-2.97703502352875	0.569726611634991	-5.22537470206159	1.73802782798426e-07	1.68385464930208e-06	1	DE
NA	nutf2	43.278371743749	0.648681764048567	1.2611735256984	0.514347749005711	0.607008883532357	0.72316202134015	0	not_DE
NA	nutf2_1	186.31338711016	0.0938582690846538	0.243458861668409	0.385520035875666	0.699852165020592	0.795404765979499	0	not_DE
NA	nutf2l	581.247690071092	0.359621046847859	0.274031503232682	1.31233468636087	0.189407233596432	0.307845781254718	0	not_DE
NA	nvl	289.683531423905	0.51018641480411	0.0914736562226134	5.57741360597309	2.44120956667454e-08	2.7703199539729e-07	1	DE
